time_utc,ViN_sav,ViN_mmsmp,dt_ms
2019-01-27 11:00:01.993170023+00:00,40.732435104520974,40.732435104520974,0.0
2019-01-27 11:00:06.493188858+00:00,43.47472185338361,43.47472185338361,0.0
2019-01-27 11:00:10.993205070+00:00,32.16395882841381,32.16395882841381,0.0
2019-01-27 11:00:15.493226051+00:00,15.768271762880705,15.768271762880705,0.0
2019-01-27 11:00:19.993240833+00:00,11.198971523497352,11.198971523497352,0.0
2019-01-27 11:00:24.493261099+00:00,11.98621716726932,11.98621716726932,0.0
2019-01-27 11:00:28.993277073+00:00,16.446245263511365,16.446245263511365,0.0
2019-01-27 11:00:33.493296146+00:00,12.074896672038147,12.074896672038147,0.0
2019-01-27 11:00:37.993311882+00:00,-5.40183307249759,-5.40183307249759,0.0
2019-01-27 11:00:42.493332863+00:00,-6.548307578863017,-6.548307578863017,0.0
2019-01-27 11:00:46.993349075+00:00,-11.913371077109415,-11.913371077109415,0.0
2019-01-27 11:00:51.493369102+00:00,-28.613170709986107,-28.613170709986107,0.0
2019-01-27 11:00:55.993383884+00:00,-48.956201883368834,-48.956201883368834,0.0
2019-01-27 11:01:00.493403912+00:00,-31.285661715351992,-31.285661715351992,0.0
2019-01-27 11:01:04.993421078+00:00,-33.479810523548984,-33.479810523548984,0.0
2019-01-27 11:01:09.493440151+00:00,-82.3365545914555,-82.3365545914555,0.0
2019-01-27 11:01:13.993455887+00:00,-119.20013685469064,-119.20013685469064,0.0
2019-01-27 11:01:18.493475914+00:00,-114.50072159248784,-114.50072159248784,0.0
2019-01-27 11:01:22.993492126+00:00,-106.01699810194978,-106.01699810194978,0.0
2019-01-27 11:01:27.493511915+00:00,-129.2607290128585,-129.2607290128585,0.0
2019-01-27 11:01:31.993526936+00:00,-78.82967374418676,-78.82967374418676,0.0
2019-01-27 11:01:36.493547916+00:00,-52.001831403642974,-52.001831403642974,0.0
2019-01-27 11:01:40.993562937+00:00,-113.45253990775443,-113.45253990775443,0.0
2019-01-27 11:01:45.493582964+00:00,-100.80059170404162,-100.80059170404162,0.0
2019-01-27 11:01:49.993598938+00:00,-89.3494740898043,-89.3494740898043,0.0
2019-01-27 11:01:54.493618965+00:00,-57.901498506201435,-57.901498506201435,0.0
2019-01-27 11:01:58.993634939+00:00,-90.54135563249268,-90.54135563249268,0.0
2019-01-27 11:02:03.493656158+00:00,-155.10162927635207,-155.10162927635207,0.0
2019-01-27 11:02:07.993670940+00:00,-151.83610249026654,-151.83610249026654,0.0
2019-01-27 11:02:12.493690014+00:00,-144.07151144522436,-144.07151144522436,0.0
2019-01-27 11:02:16.993705988+00:00,-108.72571935375501,-108.72571935375501,0.0
2019-01-27 11:02:21.493725061+00:00,-85.11668142209473,-85.11668142209473,0.0
2019-01-27 11:02:25.993741989+00:00,-40.5942576541191,-40.5942576541191,0.0
2019-01-27 11:02:30.493762970+00:00,-44.327227925003186,-44.327227925003186,0.0
2019-01-27 11:02:34.993777990+00:00,-33.54154048827639,-33.54154048827639,0.0
2019-01-27 11:02:39.493796825+00:00,-17.28417074510544,-17.28417074510544,0.0
2019-01-27 11:02:43.993813992+00:00,-27.817120712047686,-27.817120712047686,0.0
2019-01-27 11:02:48.493834019+00:00,-44.78925024423633,-44.78925024423633,0.0
2019-01-27 11:02:52.993849993+00:00,-38.44156041210411,-38.44156041210411,0.0
2019-01-27 11:02:57.493869781+00:00,-55.052681666826,-55.052681666826,0.0
2019-01-27 11:03:01.993885040+00:00,-77.1266682310377,-77.1266682310377,0.0
2019-01-27 11:03:06.493905067+00:00,-94.61028298767133,-94.61028298767133,0.0
2019-01-27 11:03:10.993921041+00:00,-77.01792970924164,-77.01792970924164,0.0
2019-01-27 11:03:15.493940830+00:00,-44.74167713392523,-44.74167713392523,0.0
2019-01-27 11:03:19.993957043+00:00,-12.358819267871695,-12.358819267871695,0.0
2019-01-27 11:03:24.493976116+00:00,4.466265201534408,4.466265201534408,0.0
2019-01-27 11:03:28.993992805+00:00,-14.320365066546092,-14.320365066546092,0.0
2019-01-27 11:03:33.494013071+00:00,-1.3401416568425049,-1.3401416568425049,0.0
2019-01-27 11:03:37.994029045+00:00,2.739454547538787,2.739454547538787,0.0
2019-01-27 11:03:42.494048119+00:00,-1.7463795609284656,-1.7463795609284656,0.0
2019-01-27 11:03:46.994063854+00:00,-29.319065965128605,-29.319065965128605,0.0
2019-01-27 11:03:51.494083881+00:00,-30.900838366817453,-30.900838366817453,0.0
2019-01-27 11:03:55.994100094+00:00,-20.572356642797647,-20.572356642797647,0.0
2019-01-27 11:04:00.494119883+00:00,-0.7190107210967174,-0.7190107210967174,0.0
2019-01-27 11:04:04.994134903+00:00,-4.284822111390291,-4.284822111390291,0.0
2019-01-27 11:04:09.494154930+00:00,0.649998231509036,0.649998231509036,0.0
2019-01-27 11:04:13.994171143+00:00,12.11157918459186,12.11157918459186,0.0
2019-01-27 11:04:18.494190931+00:00,19.710080562284194,19.710080562284194,0.0
2019-01-27 11:04:22.994206905+00:00,8.389569089741128,8.389569089741128,0.0
2019-01-27 11:04:27.494227886+00:00,-21.10233793712157,-21.10233793712157,0.0
2019-01-27 11:04:31.994242907+00:00,-41.76112989416003,-41.76112989416003,0.0
2019-01-27 11:04:36.494263172+00:00,-35.07988865228145,-35.07988865228145,0.0
2019-01-27 11:04:40.994278908+00:00,-35.97392183979926,-35.97392183979926,0.0
2019-01-27 11:04:45.494298935+00:00,-40.77695787699758,-40.77695787699758,0.0
2019-01-27 11:04:49.994315147+00:00,-43.63583904751069,-43.63583904751069,0.0
