t,B_L,B_M,B_N,Vn_i,Vn_e,Vn_he
2000-01-01 12:00:01.548,-2.6703105684469417,2.1232620340520407,0.5412770857319115,70.79709127933634,,
2000-01-01 12:00:01.548,-2.6913884706836635,2.0936444023096703,0.5162104138449493,56.546089828696914,,
2000-01-01 12:00:01.548,-2.701311292710787,2.060943051507574,0.4688993258516393,78.1543740763502,,
2000-01-01 12:00:01.548,-2.6896142362734228,2.0506727859913316,0.41688289774779763,97.54878409780301,,
2000-01-01 12:00:01.548,-2.6672645480404706,2.035674565447539,0.4369445368702195,94.73801655038642,,
2000-01-01 12:00:01.548,-2.642897167092622,2.027861039514268,0.39539900017199636,91.70781410942756,,
2000-01-01 12:00:01.548,-2.617561235273888,2.0078794116018224,0.3532844138814267,74.35934391070128,,
2000-01-01 12:00:01.548,-2.60105373583043,1.9777920826801816,0.34804468331237515,64.54459674517398,,
2000-01-01 12:00:01.548,-2.600878629533445,1.9375117448525352,0.34136660473019825,76.20373512111769,,
2000-01-01 12:00:01.548,-2.607576475687414,1.9506474491349035,0.309315937571856,88.00833779583387,,
2000-01-01 12:00:01.548,-2.6021987737139796,1.9227563693874823,0.29177386810109457,81.16652707067313,,
2000-01-01 12:00:01.548,-2.5930061765848915,1.8879132660943796,0.2659495638375696,68.89321968183698,,
2000-01-01 12:00:01.548,-2.5779076230510207,1.866843154103574,0.2376859230328393,64.72075353818788,,
2000-01-01 12:00:01.548,-2.5928427939773107,1.8422208059664642,0.23338901581765545,66.61981931371717,,
2000-01-01 12:00:01.548,-2.590302174894264,1.8521765579860348,0.20349759608041318,60.14065011563315,,
2000-01-01 12:00:01.548,-2.580474800919424,1.8239044903087631,0.16592648722664258,58.769319414018256,,
2000-01-01 12:00:01.548,-2.5693601441695915,1.7724211141204405,0.1360094554148484,68.40296264922382,,
2000-01-01 12:00:01.548,-2.5318761365449456,1.7418896388828096,0.10618369471843611,81.4491161603784,,
2000-01-01 12:00:01.548,-2.541373916865905,1.729506967417871,0.10125507653106615,92.43863461144032,,
2000-01-01 12:00:01.548,-2.5315882407178987,1.7090632218208301,0.10464707714630582,67.89887024443874,,
2000-01-01 12:00:01.548,-2.550995503239019,1.706462065143218,0.0845759064632014,49.16021811946332,,
2000-01-01 12:00:01.548,-2.5235928846498,1.688076414294726,0.05053346531784108,27.87031907854382,,
2000-01-01 12:00:01.548,-2.5153585162890293,1.6630729117868193,0.007491110291865183,27.482870866793967,,
2000-01-01 12:00:01.548,-2.5319537987733844,1.6119240861404853,-0.00903216356440551,4.295059739338418,,
2000-01-01 12:00:01.548,-2.5204263960895714,1.5846017338051357,-0.04369520385072199,-0.8404226370691017,,
2000-01-01 12:00:01.548,-2.4939342454831315,1.5802464661513975,-0.0516279188941232,-4.550272563919283,,
2000-01-01 12:00:01.548,-2.5047319712602087,1.5741479008251662,-0.08848015114038454,3.5042670923822903,,
2000-01-01 12:00:01.548,-2.4988949440780392,1.566279387137367,-0.10470617291736546,2.848489266833047,,
2000-01-01 12:00:01.548,-2.4988161539436216,1.5277791086492098,-0.1378665693657462,14.378007463931793,,
2000-01-01 12:00:01.548,-2.517985687518967,1.519708308184779,-0.17516688392884341,22.20562869045775,,
2000-01-01 12:00:01.548,-2.536031689843585,1.482233318561142,-0.18100593963530892,27.556467662718507,,
2000-01-01 12:00:01.548,-2.507820926996228,1.441782961596971,-0.1929585644531063,17.95732502561254,,
2000-01-01 12:00:01.548,-2.4680446698508516,1.4184248384637237,-0.22883634483899346,17.733112034987396,,
2000-01-01 12:00:01.548,-2.4785316234815533,1.4141078036332995,-0.23016883425452647,6.853926283032868,,
2000-01-01 12:00:01.548,-2.4913722718583533,1.3745421356398615,-0.25416557550372654,-1.085993091976474,,
2000-01-01 12:00:01.548,-2.476241714569281,1.367036903305693,-0.26356268614437955,-1.0683773036337907,,
2000-01-01 12:00:01.548,-2.4554293535169895,1.3565663784909519,-0.26279978798902337,-10.00064660099703,,
2000-01-01 12:00:01.548,-2.4547292071254225,1.3359676421253157,-0.30876963891964115,-19.770922086636755,,
2000-01-01 12:00:01.548,-2.471796603345145,1.2948605106781939,-0.3278085995940367,-28.93234414564159,,
2000-01-01 12:00:01.548,-2.470446048858464,1.2407140677887267,-0.3551050418225932,-22.096663789677194,,
2000-01-01 12:00:01.548,-2.447934598153435,1.233017930198004,-0.3736277212973909,-21.439370350256883,,
2000-01-01 12:00:01.548,-2.474618349975602,1.2094630995008901,-0.35343254933169954,-19.828534072697657,,
2000-01-01 12:00:01.548,-2.4681591725033547,1.1860590518161473,-0.38867892492924727,-18.26227359125977,,
2000-01-01 12:00:01.548,-2.46589606266948,1.2136509501823136,-0.41430165778925643,-14.398993677930356,,
2000-01-01 12:00:01.548,-2.470864003158214,1.1782005087776528,-0.4365646067007631,-20.177096733435462,,
2000-01-01 12:00:01.548,-2.449296231809612,1.153591626869311,-0.4670215744324532,-32.69738070201197,,
2000-01-01 12:00:01.548,-2.462991570529094,1.1032299534438477,-0.4826683703892433,-41.89537102576018,,
2000-01-01 12:00:01.548,-2.464913679990599,1.0837180469085979,-0.49803883084422074,-40.977816679595456,,
2000-01-01 12:00:01.548,-2.4508805282475064,1.0816274259684944,-0.521449707196902,-32.193511867955515,,
2000-01-01 12:00:01.548,-2.4514876506257073,1.0609456210598098,-0.5211754624603031,-45.426220442582924,,
2000-01-01 12:00:01.548,-2.443001857733797,1.0488059078032832,-0.5288929648081215,-53.94365426049456,,
2000-01-01 12:00:01.548,-2.439949868047477,1.0317580260995094,-0.5337535180997914,-44.499948940149636,,
2000-01-01 12:00:01.548,-2.4468126486754533,1.0011297237266168,-0.5450204814300551,-34.6260943442404,,
2000-01-01 12:00:01.548,-2.4727233966723285,0.9905505459747157,-0.5644327040263034,-43.847892686237294,,
2000-01-01 12:00:01.548,-2.4946963991179447,0.9709901628604476,-0.5626687446917205,-56.977090737885064,,
2000-01-01 12:00:01.548,-2.4574539540511315,0.9385611947892213,-0.5794914622400696,-51.69359717186571,,
2000-01-01 12:00:01.548,-2.442081803567541,0.9442850245883628,-0.6043198050050547,-26.013913377853235,,
2000-01-01 12:00:01.548,-2.43740600292515,0.918523187405199,-0.6293227809854749,-2.077042567747826,,
2000-01-01 12:00:01.548,-2.451749316454605,0.8723953654025457,-0.6282195379116072,-22.198312192319065,,
2000-01-01 12:00:01.548,-2.4548609490167483,0.8679727054249139,-0.6405228964312498,-44.2864169139709,,
2000-01-01 12:00:01.548,-2.4387239734041515,0.8635390193430328,-0.6519203126496659,-36.988700181133666,,
2000-01-01 12:00:01.548,-2.440673485031931,0.8621058432616149,-0.6588732601374662,4.295144530707376,,
2000-01-01 12:00:01.548,-2.4404470264759777,0.8304084158708951,-0.679362711874449,-16.70882250073137,,
2000-01-01 12:00:01.548,-2.4157477340663815,0.8107446679117655,-0.7043379705748724,-20.803833196558344,,
2000-01-01 12:00:01.548,-2.4395408483285776,0.8053027283744151,-0.7104280231497427,33.07014421088765,,
2000-01-01 12:00:01.548,-2.449601762481614,0.8161091717388703,-0.6971307911563857,-5.215745529566125,,
2000-01-01 12:00:01.548,-2.433851400502411,0.7836368259361602,-0.7028471529109784,1.7482202301332421,,
2000-01-01 12:00:01.548,-2.4274840309210783,0.7773622569451769,-0.7207312128436824,15.448635570621478,,
2000-01-01 12:00:01.548,-2.4492113338814976,0.761492811260643,-0.7093284366620093,9.089741406997796,,
2000-01-01 12:00:01.548,-2.4582162716578546,0.7377161666980242,-0.6970169727018153,12.178771689392875,,
