t,B_L,B_M,B_N,Vn_i,Vn_e,Vn_he
2019-01-27 12:15:05.182,7.9456687,-9.581394,-3.6524417,-71.57433,-33.00153596179572,
2019-01-27 12:15:05.244,7.7312765,-9.434428,-3.6202617,-71.54628,-33.07679499745174,
2019-01-27 12:15:05.307,7.562752,-9.357365,-3.635689,-101.19045,-33.15205403310776,
2019-01-27 12:15:05.369,7.4573507,-9.318431,-3.5036976,-91.2637,-33.22731306876378,
2019-01-27 12:15:05.432,7.4716854,-9.259968,-3.3314555,-78.40656,-33.30257210441979,
2019-01-27 12:15:05.494,7.506802,-9.082602,-3.2441287,-105.02157,-33.37783083181906,
2019-01-27 12:15:05.557,7.3600225,-8.905505,-3.3255517,-113.19918,-33.45308986747508,
2019-01-27 12:15:05.619,7.2917013,-8.765039,-3.361133,-99.75427,-33.5283489031311,
2019-01-27 12:15:05.682,7.2041197,-8.638585,-3.2567565,-84.38979,-33.60360793878712,
2019-01-27 12:15:05.744,7.0120115,-8.614412,-3.1050365,-63.6193,-33.678866974443146,
2019-01-27 12:15:05.807,6.9495854,-8.563986,-2.972958,-60.652096,-33.75412601009916,
2019-01-27 12:15:05.869,7.023182,-8.545356,-2.962539,-60.661095,-33.829385045755174,
2019-01-27 12:15:05.932,7.100681,-8.501443,-2.9332752,-58.545467,-33.90464408141119,
2019-01-27 12:15:05.994,7.295547,-8.415422,-2.9110918,-51.317204,-33.97990311706722,
2019-01-27 12:15:06.057,7.61285,-8.162065,-3.1353538,-45.084293,-34.055162152723234,
2019-01-27 12:15:06.119,7.7776012,-7.929083,-3.170372,-47.10736,-34.13042118837925,
2019-01-27 12:15:06.182,7.9043536,-7.7210894,-3.2416165,-42.190655,-34.20568022403528,
2019-01-27 12:15:06.244,8.20302,-7.4265428,-3.650085,-33.890095,-34.28093925969129,
2019-01-27 12:15:06.307,8.485914,-7.307124,-3.988645,-23.604774,-34.35619829534732,
2019-01-27 12:15:06.369,8.733765,-7.446466,-4.283565,-19.029106,-34.431457331003315,
2019-01-27 12:15:06.432,9.010634,-7.511925,-4.123302,-21.23885,-34.5067160584026,
2019-01-27 12:15:06.494,9.100876,-7.474154,-4.2619114,-19.497667,-34.581975094058606,
2019-01-27 12:15:06.557,9.182611,-7.453234,-4.057333,-19.894997,-34.691731488450195,
2019-01-27 12:15:06.619,9.358561,-7.298413,-3.8048182,-17.214182,-34.828036006762595,
2019-01-27 12:15:06.682,9.556512,-6.9490156,-3.8324475,-21.198147,-34.96434052507501,
2019-01-27 12:15:06.744,9.686832,-6.5717864,-3.6235583,-19.647024,-35.10064504338741,
2019-01-27 12:15:06.807,9.832097,-6.223057,-3.6088881,-9.774957,-35.23694956169979,
2019-01-27 12:15:06.869,9.85629,-5.6660285,-3.3447154,-4.642299,-35.3732540800122,
2019-01-27 12:15:06.932,9.897261,-5.158312,-3.0270367,-0.96437585,-35.509558598324595,
2019-01-27 12:15:06.994,9.867198,-4.680536,-2.9944046,2.43658,-35.645863116637,
2019-01-27 12:15:07.057,10.075782,-4.5835214,-3.038488,14.315934,-35.7821676349494,
2019-01-27 12:15:07.119,10.446463,-4.849195,-3.4693017,17.770004,-35.918472153261796,
2019-01-27 12:15:07.182,10.912709,-5.191623,-3.494137,13.758343,-36.054776671574196,
2019-01-27 12:15:07.244,11.337776,-5.5587025,-3.4860325,12.424084,-36.188918878323236,
2019-01-27 12:15:07.307,11.42969,-5.936553,-3.386427,16.932505,-36.16127451641027,
2019-01-27 12:15:07.369,11.493885,-6.2523375,-3.292434,23.622635,-36.13363026772705,
2019-01-27 12:15:07.432,10.827785,-6.7276936,-2.3422136,23.524174,-36.105985905814094,
2019-01-27 12:15:07.494,10.624808,-7.093863,-1.1602494,24.318403,-36.07834154390113,
2019-01-27 12:15:07.557,11.110766,-7.047966,-0.6818963,25.006855,-36.05069718198818,
2019-01-27 12:15:07.619,10.543411,-6.544816,-0.27667958,31.63135,-36.02305282007521,
2019-01-27 12:15:07.682,9.858906,-6.3331933,-0.85823566,26.619225,-35.99540845816225,
2019-01-27 12:15:07.744,9.487809,-6.4782925,-1.5125624,13.461153,-35.96776409624928,
2019-01-27 12:15:07.807,9.344437,-6.6574583,-1.5007594,6.142334,-35.94011973433633,
2019-01-27 12:15:07.869,9.244776,-6.6623096,-1.2833953,4.0259414,-35.912475372423366,
2019-01-27 12:15:07.932,8.896065,-6.9360037,-1.6957753,4.690443,-35.8848310105104,
2019-01-27 12:15:07.994,8.355939,-6.7485948,-1.7139461,-1.5808713,-35.857186648597434,
2019-01-27 12:15:08.057,8.023944,-6.4551897,-1.5769316,-2.1563475,-35.829542286684486,
2019-01-27 12:15:08.119,7.8315973,-6.1453977,-1.271888,-8.4583645,-35.80189792477153,
2019-01-27 12:15:08.182,6.9707365,-6.0066524,-1.0206269,3.2089734,-35.77425356285857,
2019-01-27 12:15:08.244,6.1528387,-6.0366426,-1.0163242,1.2379198,-35.7466092009456,
2019-01-27 12:15:08.307,5.3648715,-5.6674337,-0.6572064,5.9385395,-35.718964952262375,
2019-01-27 12:15:08.369,4.897926,-5.6842546,-0.90698963,0.5064581,-35.69132059034942,
2019-01-27 12:15:08.432,4.4961877,-5.9636035,-0.9313822,2.4153132,-35.66367622843645,
2019-01-27 12:15:08.494,4.3107324,-5.927349,-1.2932701,6.633844,-35.6360318665235,
2019-01-27 12:15:08.557,4.018684,-5.9620523,-1.628701,3.6324592,-35.60838750461054,
2019-01-27 12:15:08.619,3.3521144,-6.4052806,-2.0045218,3.2028418,-35.580743142697585,
2019-01-27 12:15:08.682,3.4230485,-6.545614,-2.1893766,7.9423895,-35.55255570457469,
2019-01-27 12:15:08.744,3.3498127,-6.7591505,-2.2247226,12.489844,-35.460107433475606,
2019-01-27 12:15:08.807,3.1273847,-7.1232915,-2.2695477,-0.4527729,-35.3676591623765,
2019-01-27 12:15:08.869,3.0158067,-7.3517814,-2.2119658,-5.481463,-35.275210891277425,
2019-01-27 12:15:08.932,3.0613987,-7.711094,-2.1668909,-9.81784,-35.18276262017832,
2019-01-27 12:15:08.994,3.0826015,-8.240225,-2.271143,-10.672629,-35.090314349079236,
2019-01-27 12:15:09.057,2.8693707,-8.353517,-2.2128477,-6.732775,-34.99786607798014,
2019-01-27 12:15:09.119,2.4996264,-8.282591,-2.114373,-8.200224,-34.905417806881054,
2019-01-27 12:15:09.182,2.2271776,-8.522349,-2.0430915,-13.654342,-34.81296953578197,
2019-01-27 12:15:09.244,1.994065,-8.8494835,-2.0068214,-14.407397,-34.72052164334574,
2019-01-27 12:15:09.307,1.9672807,-9.194854,-2.036064,-18.471964,-34.62807337224667,
2019-01-27 12:15:09.369,2.232745,-9.40714,-1.9850382,-23.14275,-34.535625101147566,
2019-01-27 12:15:09.432,2.469184,-9.285282,-1.8273977,-19.546331,-34.443176830048486,
2019-01-27 12:15:09.494,2.5622911,-9.085989,-1.7179718,-19.150986,-34.350728558949385,
2019-01-27 12:15:09.557,2.551724,-9.035102,-1.6531042,-19.91776,-34.2582802878503,
2019-01-27 12:15:09.619,2.542306,-9.043432,-1.5807827,-23.869583,-34.16583201675119,
2019-01-27 12:15:09.682,2.4893456,-9.1368475,-1.5391473,-26.423265,-34.0733837456521,
2019-01-27 12:15:09.744,2.4309785,-9.264633,-1.484847,-19.114162,-33.980935474553014,
2019-01-27 12:15:09.807,2.4056678,-9.3797035,-1.3833909,-4.826717,-33.88848720345393,
2019-01-27 12:15:09.869,2.406774,-9.420766,-1.2409006,0.54039395,-33.79603893235483,
2019-01-27 12:15:09.932,2.4056904,-9.457812,-1.100253,3.5334384,-33.70359066125574,
2019-01-27 12:15:09.994,2.4393926,-9.52017,-0.957311,0.57612956,-33.611142390156644,
2019-01-27 12:15:10.057,2.4800136,-9.593612,-0.8881551,6.80266,-33.51869411905755,
2019-01-27 12:15:10.119,2.5196347,-9.695245,-0.8876285,17.249353,-33.42624622662134,
2019-01-27 12:15:10.182,2.5842884,-9.859817,-0.9783584,14.780828,-33.33379795552226,
2019-01-27 12:15:10.244,2.6373308,-10.007086,-1.0423399,13.4453535,-33.24134968442316,
2019-01-27 12:15:10.307,2.6846387,-10.112804,-0.9918399,13.795692,-33.148901413324076,
2019-01-27 12:15:10.369,2.736673,-10.1271,-0.8940835,20.304516,-33.05645314222498,
2019-01-27 12:15:10.432,2.7449157,-10.099852,-0.7854599,6.1809335,-32.9640048711259,
2019-01-27 12:15:10.494,2.6867893,-9.995175,-0.8551357,-4.780858,-32.87155660002679,
2019-01-27 12:15:10.557,2.701112,-9.940627,-0.9454984,-6.234174,-32.779108328927705,
2019-01-27 12:15:10.619,2.8068655,-9.941908,-1.000962,10.409649,-32.68666005782862,
2019-01-27 12:15:10.682,2.9352467,-10.032241,-1.1359011,16.448387,-32.59421178672951,
2019-01-27 12:15:10.744,3.025808,-10.08408,-1.1523296,7.647525,-32.50176351563042,
2019-01-27 12:15:10.807,3.079101,-10.063585,-1.1368376,-2.3182495,-32.40931524453134,
2019-01-27 12:15:10.869,3.1011057,-10.057652,-1.155595,4.759027,-32.31686697343224,
2019-01-27 12:15:10.932,3.1485386,-10.123156,-1.1932193,0.103560135,-32.22441870233315,
2019-01-27 12:15:10.994,3.1707497,-10.282589,-1.2506441,-13.049524,-32.13197043123407,
2019-01-27 12:15:11.057,3.077539,-10.404109,-1.377578,-19.982233,-32.05691262625167,
2019-01-27 12:15:11.119,2.9824436,-10.498405,-1.4096221,-17.440187,-31.995223505419375,
2019-01-27 12:15:11.182,2.984998,-10.454916,-1.3641409,-9.885682,-31.933534384587084,
2019-01-27 12:15:11.244,3.2714894,-10.540428,-1.3490365,-16.879862,-31.87184526375479,
2019-01-27 12:15:11.307,3.5269368,-10.898735,-1.3779279,-26.874561,-31.81015614292249,
2019-01-27 12:15:11.369,3.4564738,-11.159414,-1.4041684,-26.961016,-31.7484670220902,
2019-01-27 12:15:11.432,3.5109744,-11.601255,-1.426727,-19.79567,-31.686777901257905,
2019-01-27 12:15:11.494,3.709206,-12.140611,-1.4235861,-19.695745,-31.625088780425614,
2019-01-27 12:15:11.557,3.7470915,-12.612466,-1.4141462,-22.554003,-31.5633996595933,
2019-01-27 12:15:11.619,3.8744795,-12.958138,-1.3509051,-19.720987,-31.501710538761007,
2019-01-27 12:15:11.682,4.0787163,-13.220777,-1.2657576,-3.5745847,-31.44002141792872,
2019-01-27 12:15:11.744,4.200553,-13.067084,-1.1119338,16.381676,-31.38000168327245,
2019-01-27 12:15:11.807,4.20722,-12.73733,-1.0523281,11.929117,-31.445519372228475,
2019-01-27 12:15:11.869,4.2468433,-12.696044,-1.0223346,1.3394452,-31.5110370611845,
2019-01-27 12:15:11.932,4.263947,-12.630686,-1.024392,4.4458723,-31.57655475014052,
2019-01-27 12:15:11.994,4.0498896,-12.449591,-1.2083886,10.561253,-31.642072170739795,
2019-01-27 12:15:12.057,3.880234,-12.40429,-1.298627,4.9671817,-31.70758985969582,
2019-01-27 12:15:12.119,4.067013,-12.209778,-1.3027644,-1.9640255,-31.773107548651833,
2019-01-27 12:15:12.182,4.108922,-11.704269,-1.3305823,-1.2702916,-31.83862523760786,
2019-01-27 12:15:12.244,4.170802,-11.210381,-1.3867207,8.102407,-31.904142926563875,
2019-01-27 12:15:12.307,4.4071536,-11.308211,-1.5637122,19.982449,-31.969660615519892,
2019-01-27 12:15:12.369,4.6935725,-11.904605,-1.9449308,20.738089,-32.035178304475934,
2019-01-27 12:15:12.432,4.862577,-12.194235,-2.2957313,22.48404,-32.10069599343195,
2019-01-27 12:15:12.494,4.9129195,-12.281554,-2.5812972,39.282677,-32.166213682387976,
2019-01-27 12:15:12.557,4.9139576,-12.145888,-2.6572669,44.710987,-32.231731371344004,
2019-01-27 12:15:12.619,4.9950333,-11.830967,-2.5541556,48.0929,-32.29724906030002,
2019-01-27 12:15:12.682,5.17418,-11.615419,-2.5281441,52.32553,-32.362766749256046,
2019-01-27 12:15:12.744,5.0568547,-11.400228,-2.7825508,62.348587,-32.42828443821205,
2019-01-27 12:15:12.807,5.1296315,-11.324739,-3.0717616,67.46674,-32.49380212716809,
2019-01-27 12:15:12.869,5.367763,-11.244531,-3.24078,69.18535,-32.5593198161241,
2019-01-27 12:15:12.932,5.5987024,-11.141598,-3.4154694,77.87035,-32.62483723672339,
2019-01-27 12:15:12.994,5.859717,-11.173351,-3.6688957,-43.617165,-32.6903549256794,
2019-01-27 12:15:13.057,6.0768824,-11.208499,-3.879058,-25.874092,-32.755872614635436,
2019-01-27 12:15:13.119,6.129225,-11.058963,-4.077053,-12.325895,-32.82139030359145,
2019-01-27 12:15:13.182,6.087851,-11.002663,-4.255991,-78.526596,-32.88688117358091,
2019-01-27 12:15:13.244,6.261979,-11.006336,-4.2619452,-36.242744,-32.94928091502696,
2019-01-27 12:15:13.307,6.5377183,-11.253821,-4.366305,-21.193197,-33.011680656473004,
2019-01-27 12:15:13.369,6.768751,-11.330585,-4.458322,-1.4032456,-33.074080397919055,
2019-01-27 12:15:13.432,6.952921,-10.995485,-4.527612,-21.32495,-33.13648013936509,
2019-01-27 12:15:13.494,7.309024,-10.595329,-4.699918,-12.176312,-33.19887988081113,
2019-01-27 12:15:13.557,7.4554553,-10.049607,-4.7968283,-11.725074,-33.26127962225718,
2019-01-27 12:15:13.619,7.858684,-9.644824,-4.6194386,-16.866014,-33.32367936370322,
2019-01-27 12:15:13.682,8.52689,-9.4339905,-4.6078467,-20.661201,-33.38607910514927,
2019-01-27 12:15:13.744,8.922008,-9.3587055,-4.852852,-25.1617,-33.44847884659531,
2019-01-27 12:15:13.807,9.434628,-9.527997,-5.133685,-26.846363,-33.51087858804135,
2019-01-27 12:15:13.869,10.353541,-9.568971,-5.345403,-29.907383,-33.57327807390159,
2019-01-27 12:15:13.932,11.281262,-9.533269,-5.4868927,-31.486395,-33.63567781534764,
2019-01-27 12:15:13.994,11.82371,-9.408137,-5.8174934,-37.91796,-33.69807755679369,
2019-01-27 12:15:14.057,12.53158,-8.772392,-5.54449,-41.158802,-33.76047729823973,
2019-01-27 12:15:14.119,13.163787,-7.597719,-4.957562,-35.50291,-33.82287703968577,
2019-01-27 12:15:14.182,13.18652,-6.1655655,-4.500149,-37.226818,-33.885276781131815,
2019-01-27 12:15:14.244,13.15783,-4.925244,-4.033378,-43.587196,-33.94767652257786,
2019-01-27 12:15:14.307,12.086826,-3.7667034,-3.8636143,-46.895264,-34.0100762640239,
2019-01-27 12:15:14.369,10.820393,-3.222187,-4.1832585,-48.405537,-34.072476005469944,
2019-01-27 12:15:14.432,10.067844,-3.5856237,-4.099093,-50.651672,-34.13487574691599,
2019-01-27 12:15:14.494,8.719553,-4.010952,-3.742884,-53.585712,-34.19727548836203,
2019-01-27 12:15:14.557,7.868403,-4.8655453,-4.3520837,-50.430054,-34.25967522980808,
2019-01-27 12:15:14.619,8.47632,-5.9732246,-5.076053,-52.726887,-34.322074971254125,
2019-01-27 12:15:14.682,8.938714,-6.4883933,-5.2497115,-44.742695,-34.38447471270016,
2019-01-27 12:15:14.744,8.8635645,-6.737682,-5.665158,-36.32634,-34.446874454146204,
2019-01-27 12:15:14.807,8.859805,-6.5439262,-5.830916,-34.806046,-34.509273940006445,
2019-01-27 12:15:14.869,8.829425,-6.1587815,-5.812686,-37.744476,-34.57167368145249,
2019-01-27 12:15:14.932,8.7323475,-5.959542,-5.952641,-41.516132,-34.63407342289854,
2019-01-27 12:15:14.994,8.347753,-5.6132574,-5.760921,-35.80454,-34.69647316434458,
2019-01-27 12:15:15.057,7.7282147,-5.0619445,-5.525027,-34.0961,-34.75887290579063,
2019-01-27 12:15:15.119,6.8440943,-4.9053707,-5.5855236,-35.466244,-34.82127264723666,
2019-01-27 12:15:15.182,6.788461,-5.4091682,-5.526805,-38.554848,-34.88367238868271,
2019-01-27 12:15:15.244,7.331521,-5.810048,-5.6951833,-25.67877,-34.946072130128755,
2019-01-27 12:15:15.307,7.7693152,-6.106752,-5.6126614,-23.295351,-35.008471871574805,
2019-01-27 12:15:15.369,7.30541,-5.785735,-5.221211,-29.648285,-35.070871613020834,
2019-01-27 12:15:15.432,6.728132,-4.5056434,-4.7806396,-42.61156,-35.13327135446689,
2019-01-27 12:15:15.494,6.1012764,-3.5909977,-4.3779416,-26.389294,-35.19567109591293,
2019-01-27 12:15:15.557,5.363627,-3.4070807,-4.024523,-16.447908,-35.333916060201865,
2019-01-27 12:15:15.619,4.705043,-3.3037958,-3.6164744,-20.618622,-35.53037666018733,
2019-01-27 12:15:15.682,4.5149536,-3.387637,-3.4059136,-39.93851,-35.72683645548128,
2019-01-27 12:15:15.744,4.5620027,-3.5426657,-3.6395068,-44.930294,-35.92329705546673,
2019-01-27 12:15:15.807,4.9734116,-3.1992862,-3.9035678,-30.576527,-36.1197576554522,
2019-01-27 12:15:15.869,5.0782785,-2.5983124,-3.7158103,-33.96882,-36.31621825543764,
2019-01-27 12:15:15.932,5.6339474,-2.603653,-3.1547878,-30.957655,-36.512678855423104,
2019-01-27 12:15:15.994,5.8391633,-2.9003835,-3.345095,-27.681637,-36.70913945540856,
2019-01-27 12:15:16.057,4.651525,-2.8081522,-4.0205827,-4.0834727,-36.905600055394,
2019-01-27 12:15:16.119,4.476555,-1.896935,-3.8793433,18.767023,-37.10206065537947,
2019-01-27 12:15:16.182,4.566477,-1.242472,-3.6472347,2.8259432,-37.29852125536491,
2019-01-27 12:15:16.245,4.4806623,-0.78080785,-3.4766665,-14.350523,-37.495030510160476,
2019-01-27 12:15:16.307,4.7865725,-0.35013047,-3.4523218,-16.423134,-37.695291103735094,
2019-01-27 12:15:16.370,5.2055187,0.06667979,-3.3799107,3.5944521,-37.89555169730972,
2019-01-27 12:15:16.432,5.3710036,0.56771404,-3.138354,-1.4610782,-38.09581229088433,
2019-01-27 12:15:16.495,5.499686,1.0123535,-3.0086741,-2.9478323,-38.296072884458944,
2019-01-27 12:15:16.557,5.5321426,1.313709,-3.1730804,4.670319,-38.496333478033556,
2019-01-27 12:15:16.620,5.450426,1.5800475,-3.1812518,13.718384,-38.696593251352134,
2019-01-27 12:15:16.682,5.315038,1.7475368,-3.1438415,17.428818,-38.89685384492673,
2019-01-27 12:15:16.745,5.217837,1.9231936,-3.018698,12.372183,-39.097114438501364,
2019-01-27 12:15:16.807,4.9998226,2.078732,-2.5962663,11.537814,-39.29737503207598,
2019-01-27 12:15:16.870,4.8640656,1.8559619,-2.3415058,19.952885,-39.497635625650595,
2019-01-27 12:15:16.932,4.709263,1.5914285,-2.4238565,26.460197,-39.697896219225214,
2019-01-27 12:15:16.995,4.203282,1.825686,-2.6469588,20.418444,-39.898156812799826,
2019-01-27 12:15:17.057,3.6868253,2.3779328,-2.9050725,13.541435,-40.09841740637445,
2019-01-27 12:15:17.120,3.3054824,2.778587,-2.9573774,17.453114,-40.298677999949064,
2019-01-27 12:15:17.182,3.0660539,3.0763788,-2.7078726,24.918354,-40.49893859352366,
2019-01-27 12:15:17.245,2.8310485,3.3635333,-2.2350924,19.062342,-40.699199187098294,
2019-01-27 12:15:17.307,2.5597806,3.5640492,-1.5951515,8.804347,-40.8994597806729,
2019-01-27 12:15:17.370,2.230879,3.7179482,-0.95886046,6.298218,-41.09972037424753,
2019-01-27 12:15:17.432,1.8527241,3.8353934,-0.32859308,18.839819,-41.299980967822144,
2019-01-27 12:15:17.495,1.4936821,3.9499514,0.27237096,17.813072,-41.50024156139676,
2019-01-27 12:15:17.557,1.2225257,4.100244,0.73982245,9.09805,-41.70050133471533,
2019-01-27 12:15:17.620,1.0617666,4.2939963,1.0522777,4.2660093,-41.90076192828993,
2019-01-27 12:15:17.682,1.0067203,4.4772553,1.2240621,2.25756,-42.102264754737035,
2019-01-27 12:15:17.745,0.98412514,4.6115727,1.353906,3.2613626,-42.4407585763969,
2019-01-27 12:15:17.807,0.861972,4.7246394,1.5249896,-7.054544,-42.77925239805676,
2019-01-27 12:15:17.870,0.61417866,4.708227,1.6800599,-11.221069,-43.11774621971662,
2019-01-27 12:15:17.932,0.317427,4.476441,1.7430547,-15.2265215,-43.45624004137648,
2019-01-27 12:15:17.995,-0.053719338,4.203479,1.7208238,-2.7829323,-43.794733863036335,
2019-01-27 12:15:18.057,-0.42042,3.869484,1.745304,-0.5326632,-44.13322768469621,
