t,B_L,B_M,B_N,Vn_i,Vn_e,Vn_he
2019-01-27 12:15:04.500,9.271847,-5.614848,-4.2346945,6.058406,23.663498,
2019-01-27 12:15:04.562,9.832331,-5.423639,-4.3993897,-5.7864885,0.9633238,
2019-01-27 12:15:04.625,10.310622,-5.70256,-4.563703,-11.965445,-20.719482,
2019-01-27 12:15:04.687,10.280844,-6.005602,-4.887693,-20.739492,-26.695456,
2019-01-27 12:15:04.750,10.171491,-6.476121,-5.3587546,-38.322407,-30.852102,
2019-01-27 12:15:04.812,9.933458,-6.3892784,-5.130987,-52.88874,-37.981144,
2019-01-27 12:15:04.875,9.598883,-6.2605224,-4.8164554,-57.7118,-45.924713,
2019-01-27 12:15:04.937,9.243422,-6.100945,-4.540548,-65.60396,-73.006805,
2019-01-27 12:15:05.000,8.846261,-6.0305634,-4.2913227,-87.864685,-72.381256,
2019-01-27 12:15:05.062,8.545907,-6.1622543,-4.1336617,-84.87352,-54.446735,
2019-01-27 12:15:05.125,8.023162,-6.3107567,-4.027895,-80.62965,-137.44463,
2019-01-27 12:15:05.187,7.654654,-6.65883,-4.1740746,-76.605515,-102.33966,
2019-01-27 12:15:05.250,7.9045877,-7.2326217,-4.397506,-89.94254,-25.508104,
2019-01-27 12:15:05.312,8.508119,-7.7421684,-4.8159347,-83.450905,-38.36835,
2019-01-27 12:15:05.375,8.328958,-8.044241,-5.3597913,-90.95669,-90.56341,
2019-01-27 12:15:05.437,7.786714,-7.7479,-5.276553,-113.94813,-136.37671,
2019-01-27 12:15:05.500,7.058192,-6.9968753,-5.679524,-102.724304,-80.148705,
2019-01-27 12:15:05.562,6.7996736,-6.5811453,-5.708264,-92.21266,-52.435528,
2019-01-27 12:15:05.625,7.297539,-6.6169024,-4.945707,-77.57638,-98.929665,
2019-01-27 12:15:05.687,7.6377096,-6.652525,-4.3797836,-63.082314,-76.8033,
2019-01-27 12:15:05.750,7.7505245,-6.534983,-4.0203705,-62.731743,-55.610188,
2019-01-27 12:15:05.812,7.5975885,-6.087963,-4.072004,-60.46224,-58.144577,
2019-01-27 12:15:05.875,7.396629,-5.53762,-3.5527968,-61.490246,-57.785553,
2019-01-27 12:15:05.937,7.484191,-5.172623,-2.8408856,-56.42595,-50.956146,
2019-01-27 12:15:06.000,7.741845,-4.716343,-2.0728147,-46.769783,-48.570118,
2019-01-27 12:15:06.062,7.55408,-4.4436345,-1.6377937,-38.811512,-68.46967,
2019-01-27 12:15:06.125,7.2465687,-4.1591887,-1.2789071,-41.430004,-22.122583,
2019-01-27 12:15:06.187,7.431866,-4.337353,-1.182765,-37.817318,-30.240799,
2019-01-27 12:15:06.250,7.6659055,-4.5877323,-1.0930489,-25.687498,-22.629759,
2019-01-27 12:15:06.312,6.943391,-4.3863993,-1.252195,-23.092028,-24.024866,
2019-01-27 12:15:06.375,6.5247297,-4.003739,-0.8937925,-19.315615,9.403749,
2019-01-27 12:15:06.437,6.8977637,-3.807245,-0.46935722,-23.817894,-14.437522,
2019-01-27 12:15:06.500,6.7452655,-3.8908336,-0.6596066,-21.993704,-10.731006,
2019-01-27 12:15:06.562,6.6214004,-3.802195,-0.9438487,-20.563284,-8.761015,
2019-01-27 12:15:06.625,6.637473,-3.6102629,-1.3144803,-19.527006,-0.05552586,
2019-01-27 12:15:06.687,6.7597437,-3.5999942,-1.359065,-17.981905,-6.6950893,
2019-01-27 12:15:06.750,6.5512776,-3.8095524,-1.3133008,-16.714556,3.2836635,
2019-01-27 12:15:06.812,6.0011897,-3.963152,-1.25609,-8.319871,-7.1554604,
2019-01-27 12:15:06.875,5.6138077,-3.8672256,-1.1619382,-3.0350006,6.4070582,
2019-01-27 12:15:06.937,5.208645,-3.9033823,-1.1348171,4.7490673,33.80849,
2019-01-27 12:15:07.000,4.8570986,-4.1444077,-1.2635213,10.097722,9.820499,
2019-01-27 12:15:07.062,4.55777,-4.6135006,-1.463982,12.697186,20.012333,
2019-01-27 12:15:07.125,4.1980295,-5.133319,-1.5988386,13.167812,13.851982,
2019-01-27 12:15:07.187,3.6699576,-5.4698696,-1.7315899,13.921812,33.74387,
2019-01-27 12:15:07.250,3.0113788,-5.798127,-1.9487358,15.245317,24.391382,
2019-01-27 12:15:07.312,2.3202662,-6.0507984,-2.2541418,17.913511,27.869095,
2019-01-27 12:15:07.375,1.7766274,-6.0471716,-2.4753866,23.158394,25.267729,
2019-01-27 12:15:07.437,1.418465,-6.0342107,-2.6923473,22.938446,40.872593,
2019-01-27 12:15:07.500,1.1773458,-6.2564044,-2.8609905,27.07492,58.078804,
2019-01-27 12:15:07.562,0.6677778,-6.8652363,-3.0510278,25.798655,27.454624,
2019-01-27 12:15:07.625,0.06341641,-7.3184056,-3.1406252,24.37778,31.521725,
2019-01-27 12:15:07.687,-0.2515638,-7.8725505,-3.3092282,13.09884,26.109097,
2019-01-27 12:15:07.750,-0.21063346,-8.262253,-3.441797,7.8796506,34.82976,
2019-01-27 12:15:07.812,0.48007265,-8.483847,-3.6033838,4.3351297,3.6844409,
2019-01-27 12:15:07.875,1.2214358,-8.912174,-3.887904,3.0358837,7.289269,
2019-01-27 12:15:07.937,1.1886156,-8.879266,-3.5986555,-0.03457535,0.45832005,
2019-01-27 12:15:08.000,1.1038781,-8.734441,-3.3901048,-1.6074994,15.909866,
2019-01-27 12:15:08.062,1.2611917,-9.217857,-3.5371466,-5.8553033,5.2949576,
2019-01-27 12:15:08.125,1.3962408,-9.891006,-3.6912057,1.0546485,7.7508097,
2019-01-27 12:15:08.187,1.383272,-10.444317,-3.7855756,-2.7124693,-1.4001092,
2019-01-27 12:15:08.250,1.4699433,-10.998851,-3.815988,0.9163472,9.420763,
2019-01-27 12:15:08.312,1.8094379,-11.683299,-4.014016,2.0014412,24.41545,
2019-01-27 12:15:08.375,2.4998102,-12.600377,-4.2442517,-1.2761221,1.911717,
2019-01-27 12:15:08.437,3.6706998,-13.051535,-4.262343,2.0181272,11.034559,
2019-01-27 12:15:08.500,5.243498,-13.128124,-4.28405,5.252779,7.4816184,
2019-01-27 12:15:08.562,5.781318,-13.593185,-4.7963767,-0.28547272,9.310898,
2019-01-27 12:15:08.625,5.7666063,-13.653747,-5.302154,2.4807737,11.4581785,
2019-01-27 12:15:08.687,5.76881,-13.823211,-5.426669,6.7980313,27.186077,
2019-01-27 12:15:08.750,5.6110315,-13.941858,-5.214042,0.057301328,7.618946,
2019-01-27 12:15:08.812,5.6521783,-14.365451,-4.8939304,-1.4240862,-1.015478,
2019-01-27 12:15:08.875,5.767198,-14.832569,-4.6683407,-6.62798,12.790635,
2019-01-27 12:15:08.937,5.995791,-14.866327,-4.3883314,-12.466605,-0.93658197,
2019-01-27 12:15:09.000,5.9855022,-14.647963,-4.0775857,-12.709015,-8.827564,
2019-01-27 12:15:09.062,5.9256144,-14.505064,-3.854782,-12.011115,-4.9498734,
2019-01-27 12:15:09.125,6.0971265,-14.603342,-3.6019611,-10.869321,-5.31351,
2019-01-27 12:15:09.187,6.2212353,-14.585101,-3.2736254,-18.201815,-13.685882,
2019-01-27 12:15:09.250,6.3672748,-14.772791,-3.1138635,-21.373917,-18.774868,
2019-01-27 12:15:09.312,6.7883725,-14.736903,-2.9558501,-21.706224,-20.71608,
2019-01-27 12:15:09.375,7.264981,-14.437572,-2.6452336,-14.457263,6.861749,
2019-01-27 12:15:09.437,7.6084385,-14.225913,-2.450226,-18.969942,-3.8996377,
2019-01-27 12:15:09.500,8.123394,-14.078173,-2.4192767,-23.359581,-23.00313,
2019-01-27 12:15:09.562,8.54152,-13.871294,-2.4652135,-23.766079,-29.767717,
2019-01-27 12:15:09.625,8.828789,-13.83058,-2.6818385,-16.496584,-1.8093715,
2019-01-27 12:15:09.687,8.984311,-13.8996935,-2.5517466,-14.745538,3.359931,
2019-01-27 12:15:09.750,9.0349,-13.925397,-2.3928156,-8.997104,-5.1616197,
2019-01-27 12:15:09.812,8.618263,-13.634623,-2.1674786,-3.558281,-2.8626084,
2019-01-27 12:15:09.875,8.1109705,-12.980085,-2.057792,4.0058484,18.387562,
2019-01-27 12:15:09.937,7.8355346,-12.88847,-2.731196,4.4820385,17.829805,
2019-01-27 12:15:10.000,7.585156,-13.12456,-3.3856618,5.0306845,4.259361,
2019-01-27 12:15:10.062,7.705776,-13.045233,-3.3731842,14.650845,16.689486,
2019-01-27 12:15:10.125,7.7923136,-13.029373,-3.4096205,24.348667,18.767883,
2019-01-27 12:15:10.187,7.9515295,-13.136511,-3.5156116,19.162735,24.989412,
2019-01-27 12:15:10.250,8.141057,-13.161127,-3.4187057,14.93903,19.58603,
2019-01-27 12:15:10.312,8.197683,-12.891084,-3.227004,5.7055073,11.823633,
2019-01-27 12:15:10.375,8.32504,-12.645623,-3.0194259,-5.9321747,2.5635467,
2019-01-27 12:15:10.437,8.509055,-12.560986,-3.0157945,-2.6817625,5.4939284,
2019-01-27 12:15:10.500,9.01488,-12.704404,-3.2956798,-1.9359047,13.683585,
2019-01-27 12:15:10.562,9.428349,-12.549418,-3.210445,-0.17275102,8.503235,
2019-01-27 12:15:10.625,9.7626505,-12.237908,-3.141897,8.912022,14.984299,
2019-01-27 12:15:10.687,10.415643,-12.158091,-3.175855,13.412764,6.4558306,
2019-01-27 12:15:10.750,11.024584,-12.12598,-3.1928139,13.881631,8.563195,
2019-01-27 12:15:10.812,11.213841,-11.943122,-3.3676531,3.0188713,12.821446,
2019-01-27 12:15:10.875,11.674906,-12.059198,-3.557939,-11.24564,1.7360125,
2019-01-27 12:15:10.937,12.035099,-12.180492,-3.572544,-10.544137,-16.212309,
2019-01-27 12:15:11.000,12.173675,-12.008459,-3.6991951,-15.230323,-1.7546566,
2019-01-27 12:15:11.062,12.484417,-11.987964,-4.0538454,-16.526106,-9.005643,
2019-01-27 12:15:11.125,12.994601,-12.134259,-4.136801,-19.426357,-11.237244,
2019-01-27 12:15:11.187,13.354504,-11.961736,-4.1125126,-16.689123,-9.822939,
2019-01-27 12:15:11.250,13.758305,-11.737749,-3.76164,-17.928226,-12.584978,
2019-01-27 12:15:11.312,13.48031,-11.446507,-3.2416997,-24.854687,-7.917116,
2019-01-27 12:15:11.375,13.354077,-11.085056,-3.2135618,-27.880594,-12.618863,
2019-01-27 12:15:11.437,13.810326,-11.111576,-3.1008797,-25.19698,-7.3804426,
2019-01-27 12:15:11.500,14.054567,-11.2464695,-3.3810523,-17.7658,-13.045341,
2019-01-27 12:15:11.562,14.07557,-11.015219,-4.1157565,-7.2253532,-1.8200982,
2019-01-27 12:15:11.625,14.79819,-10.89282,-3.4954665,-3.3592105,12.066754,
2019-01-27 12:15:11.687,15.250889,-11.045572,-3.465279,6.3122096,14.506349,
2019-01-27 12:15:11.750,15.521183,-10.869452,-3.4443898,12.076701,10.53646,
2019-01-27 12:15:11.812,15.7520275,-10.385639,-3.199667,9.316644,11.09052,
2019-01-27 12:15:11.875,16.214285,-9.804258,-2.8584683,7.3055663,14.198658,
2019-01-27 12:15:11.937,16.14361,-9.451249,-2.6817548,1.6050243,11.659546,
2019-01-27 12:15:12.000,15.45862,-8.859688,-2.7258852,-1.8993536,7.0926485,
2019-01-27 12:15:12.062,15.316982,-8.19982,-2.7198365,1.2044044,4.7744927,
2019-01-27 12:15:12.125,15.240728,-7.8810697,-2.7528837,2.4535189,15.517085,
2019-01-27 12:15:12.187,15.086638,-7.573628,-2.7757845,7.3776755,19.378628,
2019-01-27 12:15:12.250,14.795341,-7.333559,-2.8226569,7.434235,16.667965,
2019-01-27 12:15:12.312,14.890473,-7.632883,-2.901749,14.375155,12.146458,
2019-01-27 12:15:12.375,14.991001,-7.3644814,-3.251396,19.771399,26.746447,
2019-01-27 12:15:12.437,15.164512,-7.4007673,-3.7456036,31.18565,39.90193,
2019-01-27 12:15:12.500,14.929516,-7.148212,-3.8480115,40.719265,44.68564,
2019-01-27 12:15:12.562,14.942893,-6.8683357,-4.3791823,50.605892,57.743084,
2019-01-27 12:15:12.625,15.292242,-7.0337567,-4.5417743,70.02903,80.50917,
2019-01-27 12:15:12.687,15.632957,-7.6740212,-4.1083207,70.06304,90.98793,
2019-01-27 12:15:12.750,16.098032,-7.80441,-3.7455437,63.182106,82.46149,
2019-01-27 12:15:12.812,16.132994,-7.6592646,-3.3460875,66.54461,63.784405,
2019-01-27 12:15:12.875,15.517112,-7.0430408,-3.6388836,100.310425,116.888794,
2019-01-27 12:15:12.937,15.698267,-6.379274,-3.4548147,84.188065,161.61646,
2019-01-27 12:15:13.000,16.524746,-6.708261,-3.7327313,13.14108,58.205143,
2019-01-27 12:15:13.062,17.004663,-6.758409,-4.025626,-6.895169,-44.282227,
2019-01-27 12:15:13.125,17.120626,-6.942716,-4.3335547,-38.84184,-102.10396,
2019-01-27 12:15:13.187,16.445776,-6.6473517,-4.219691,-27.852255,-0.6234562,
2019-01-27 12:15:13.250,16.563803,-6.8368483,-4.355493,5.7603765,11.350906,
2019-01-27 12:15:13.312,16.389105,-7.096944,-4.531299,-20.522253,-13.804224,
2019-01-27 12:15:13.375,15.817076,-6.5061917,-4.5339956,-24.2584,-16.836535,
2019-01-27 12:15:13.437,16.097172,-5.2205157,-4.2934346,4.2717752,10.418844,
2019-01-27 12:15:13.500,15.936601,-3.5708463,-3.5882351,-10.990944,-4.7261834,
2019-01-27 12:15:13.562,15.235025,-2.2348228,-2.5272973,-20.114277,-0.41732034,
2019-01-27 12:15:13.625,13.07542,-1.7477151,-1.7070944,-16.209467,-23.224686,
2019-01-27 12:15:13.687,12.338125,-2.5623443,-1.882981,-22.023445,-29.479975,
2019-01-27 12:15:13.750,11.266262,-3.5182834,-2.3450115,-18.340393,-10.153621,
2019-01-27 12:15:13.812,10.480323,-3.588631,-2.4952126,-26.94988,-21.659277,
2019-01-27 12:15:13.875,10.076532,-3.3524024,-2.3965106,-32.736797,-40.259583,
2019-01-27 12:15:13.937,10.326548,-3.6568627,-2.4352791,-37.908653,-34.138245,
2019-01-27 12:15:14.000,10.107769,-4.0186973,-2.7332654,-31.370731,-38.138386,
2019-01-27 12:15:14.062,10.341886,-3.7434435,-2.620366,-34.40401,-32.512108,
2019-01-27 12:15:14.125,10.310427,-3.3352525,-2.5462897,-37.87586,-21.969532,
2019-01-27 12:15:14.187,9.220987,-2.6173131,-2.149786,-42.85286,-47.654575,
2019-01-27 12:15:14.250,8.169847,-1.9781446,-1.8088292,-42.41563,-43.26462,
2019-01-27 12:15:14.312,7.7396126,-1.5162325,-1.5768214,-46.000877,-42.728302,
2019-01-27 12:15:14.375,7.8690615,-1.2769679,-1.3597993,-47.29927,-42.114113,
2019-01-27 12:15:14.437,7.8551917,-0.99649924,-1.2678653,-48.656136,-49.72648,
2019-01-27 12:15:14.500,8.005289,-0.405791,-1.2194223,-51.392143,-57.262947,
2019-01-27 12:15:14.562,8.34382,0.61051667,-0.9878892,-49.39072,-61.616158,
2019-01-27 12:15:14.625,8.639661,1.9167901,-0.5604715,-44.162994,-36.455544,
2019-01-27 12:15:14.687,9.340761,2.322428,-1.0406605,-37.78622,-23.888565,
2019-01-27 12:15:14.750,9.873138,1.891223,-1.5724279,-34.603928,-21.606085,
2019-01-27 12:15:14.812,10.226794,1.4518408,-1.7036068,-31.975256,-37.39653,
2019-01-27 12:15:14.875,11.091654,0.8011025,-2.3035417,-38.298462,-26.296345,
2019-01-27 12:15:14.937,11.592691,0.27771598,-2.8410575,-39.075207,-6.3510528,
2019-01-27 12:15:15.000,11.142933,0.23312771,-2.7786262,-33.47588,-35.595737,
2019-01-27 12:15:15.062,10.26848,0.2709114,-2.4234414,-30.520884,-41.77519,
2019-01-27 12:15:15.125,9.373298,0.28742263,-1.8086388,-23.130758,-11.746089,
2019-01-27 12:15:15.187,8.83526,0.46221468,-0.9482736,-26.197107,-12.93015,
2019-01-27 12:15:15.250,8.019715,0.40004534,-0.5254098,-30.419,-15.780374,
2019-01-27 12:15:15.312,7.607378,0.46521854,-0.17355894,-29.310463,-29.17374,
2019-01-27 12:15:15.375,7.4590197,0.54800546,0.1273001,-24.853432,-53.547176,
2019-01-27 12:15:15.437,6.8796563,0.87827545,0.25709018,-29.996532,-29.597313,
2019-01-27 12:15:15.500,6.306588,1.5367479,0.47784936,-34.5552,7.5620236,
2019-01-27 12:15:15.562,5.745607,2.0063994,0.77536553,-27.31086,-45.511402,
2019-01-27 12:15:15.625,5.0340185,2.3144317,1.2258989,-27.285696,-42.605865,
2019-01-27 12:15:15.687,4.6663394,2.6667807,1.9299355,-27.20653,-3.3303106,
2019-01-27 12:15:15.750,4.276115,2.8869753,2.4666471,-34.050613,-15.248647,
2019-01-27 12:15:15.812,3.8955414,3.005171,2.4403856,-37.999916,-48.910378,
2019-01-27 12:15:15.875,3.7411401,2.990313,2.222339,-25.170038,-67.14005,
2019-01-27 12:15:15.937,3.4944887,2.826412,1.6948351,-3.8041487,-3.0950532,
2019-01-27 12:15:16.000,3.265649,2.782741,1.082306,-10.08738,52.07967,
2019-01-27 12:15:16.062,2.9779906,2.7727978,0.4505281,-2.5613148,39.75716,
2019-01-27 12:15:16.125,2.5377219,2.690961,0.13243638,4.405004,-7.4559727,
2019-01-27 12:15:16.187,2.12468,2.654838,-0.029140271,8.61021,-6.550233,
2019-01-27 12:15:16.250,1.7866007,2.6640544,-0.099178635,-6.924633,37.25297,
2019-01-27 12:15:16.312,1.4761068,2.7043853,-0.044687252,-11.554732,102.26565,
2019-01-27 12:15:16.375,1.1908292,2.6985252,0.075245745,-12.993544,-10.872267,
2019-01-27 12:15:16.437,0.9373983,2.6593432,0.19768783,3.8394172,-17.628607,
2019-01-27 12:15:16.500,0.7177711,2.6111953,0.3503275,6.833413,63.269924,
2019-01-27 12:15:16.562,0.52849096,2.563408,0.42368796,15.048524,62.340435,
2019-01-27 12:15:16.625,0.3403883,2.554449,0.43606997,12.368862,39.422436,
2019-01-27 12:15:16.687,0.157022,2.6066854,0.51290417,16.335049,21.770502,
2019-01-27 12:15:16.750,0.18074232,2.6210501,0.6672253,18.967556,16.810347,
2019-01-27 12:15:16.812,0.30689895,2.601674,0.80657774,17.447073,55.296814,
2019-01-27 12:15:16.875,0.38631594,2.6170697,0.88300306,17.484537,87.4677,
2019-01-27 12:15:16.937,0.28664115,2.7070882,0.9549179,19.580347,11.787469,
2019-01-27 12:15:17.000,0.08430993,2.8953314,1.1921208,20.10956,9.263499,
2019-01-27 12:15:17.062,0.14803717,3.0056922,1.5373272,19.0503,86.16242,
2019-01-27 12:15:17.125,0.22683226,3.0818818,1.721844,17.092064,58.273674,
2019-01-27 12:15:17.187,-0.007610258,3.2314796,1.940784,12.433235,26.861433,
2019-01-27 12:15:17.250,-0.14276063,3.5017686,2.3428793,13.378284,13.9665985,
2019-01-27 12:15:17.312,-0.33541554,3.6374552,2.7349162,17.046051,32.33189,
2019-01-27 12:15:17.375,-0.6085303,3.3818643,3.0422342,15.311236,44.045235,
2019-01-27 12:15:17.437,-0.9893885,3.1833174,3.1679704,9.202703,26.90574,
2019-01-27 12:15:17.500,-1.1777647,3.034774,3.0486162,9.354916,-4.521907,
2019-01-27 12:15:17.562,-0.32706767,2.6724677,2.6068075,7.8814335,8.136798,
2019-01-27 12:15:17.625,1.1939632,2.63685,2.0322545,1.7911441,52.32173,
2019-01-27 12:15:17.687,2.1761096,2.7163472,1.6463327,-3.0433123,41.426807,
2019-01-27 12:15:17.750,2.6588538,2.3481896,1.3403577,-9.806142,-15.603937,
2019-01-27 12:15:17.812,3.0644572,1.8110801,1.1176496,-8.27328,-13.132384,
2019-01-27 12:15:17.875,3.1414125,1.354407,0.98978585,-10.123929,36.11435,
2019-01-27 12:15:17.937,3.1960735,0.9658355,0.9443868,-10.692153,62.591053,
2019-01-27 12:15:18.000,3.046429,0.7612493,1.0624081,-4.5053678,-3.9688601,
2019-01-27 12:15:18.062,2.6814654,0.5454397,1.1061249,1.3493289,38.029385,
2019-01-27 12:15:18.125,2.5921364,0.23727655,1.0009973,15.813329,53.990498,
2019-01-27 12:15:18.187,2.5698862,0.0029653523,0.91519356,17.074837,82.53481,
2019-01-27 12:15:18.250,2.4035096,-0.18415643,0.7726567,15.116139,86.07948,
2019-01-27 12:15:18.312,2.3157792,-0.26036665,0.6055407,4.768904,-6.390433,
2019-01-27 12:15:18.375,2.508099,-0.35357937,0.44139296,-2.7867882,4.808005,
2019-01-27 12:15:18.437,2.9587219,-0.61514074,0.085849054,-10.686186,47.701416,
2019-01-27 12:15:18.500,3.511985,-0.837219,-0.12241753,-9.748595,2.5122576,
2019-01-27 12:15:18.562,4.0896707,-1.0713857,-0.1278476,-18.610062,-40.602097,
2019-01-27 12:15:18.625,4.6628084,-1.4258995,-0.11086204,-10.01946,37.903267,
2019-01-27 12:15:18.687,5.1321383,-1.6993923,-0.17106724,-1.9818968,30.879389,
2019-01-27 12:15:18.750,5.5444255,-1.7649214,-0.033570673,-7.323972,47.307796,
2019-01-27 12:15:18.812,5.464632,-1.7579949,0.13568479,-3.2867246,31.532671,
2019-01-27 12:15:18.875,5.0729175,-1.8628393,0.091645144,10.0182705,-1.8186162,
2019-01-27 12:15:18.937,5.2935014,-2.1624954,0.026209373,6.6782813,18.4091,
