time_utc,ViN_sav,ViN_mmsmp,dt_ms
2019-01-27 11:00:01.980732918+00:00,35.407247362850015,35.407247362850015,0.0
2019-01-27 11:00:06.480777979+00:00,43.65992970665481,43.65992970665481,0.0
2019-01-27 11:00:10.980815887+00:00,42.79776996368176,42.79776996368176,0.0
2019-01-27 11:00:15.480861902+00:00,16.701064274881247,16.701064274881247,0.0
2019-01-27 11:00:19.980898857+00:00,6.709180523850826,6.709180523850826,0.0
2019-01-27 11:00:24.480944157+00:00,5.620321058514204,5.620321058514204,0.0
2019-01-27 11:00:28.980979919+00:00,20.471547695612667,20.471547695612667,0.0
2019-01-27 11:00:33.481026888+00:00,17.363755549362544,17.363755549362544,0.0
2019-01-27 11:00:37.981062889+00:00,-10.516780476259513,-10.516780476259513,0.0
2019-01-27 11:00:42.481109142+00:00,-14.848785044468812,-14.848785044468812,0.0
2019-01-27 11:00:46.981145859+00:00,-2.9860594443340034,-2.9860594443340034,0.0
2019-01-27 11:00:51.481191874+00:00,-13.357423536082853,-13.357423536082853,0.0
2019-01-27 11:00:55.981227875+00:00,-41.17446744085437,-41.17446744085437,0.0
2019-01-27 11:01:00.481274128+00:00,-35.75751322063855,-35.75751322063855,0.0
2019-01-27 11:01:04.981309891+00:00,-30.60698528367881,-30.60698528367881,0.0
2019-01-27 11:01:09.481356144+00:00,-56.46698798653293,-56.46698798653293,0.0
2019-01-27 11:01:13.981392860+00:00,-102.35403536568914,-102.35403536568914,0.0
2019-01-27 11:01:18.481437922+00:00,-122.1718509458051,-122.1718509458051,0.0
2019-01-27 11:01:22.981475830+00:00,-109.62399330305571,-109.62399330305571,0.0
2019-01-27 11:01:27.481521130+00:00,-117.59109863438621,-117.59109863438621,0.0
2019-01-27 11:01:31.981557846+00:00,-99.04598715284092,-99.04598715284092,0.0
2019-01-27 11:01:36.481604099+00:00,-46.52621875933156,-46.52621875933156,0.0
2019-01-27 11:01:40.981639862+00:00,-108.55296876466042,-108.55296876466042,0.0
2019-01-27 11:01:45.481687069+00:00,-111.32104110475161,-111.32104110475161,0.0
2019-01-27 11:01:49.981722832+00:00,-85.22840404574926,-85.22840404574926,0.0
2019-01-27 11:01:54.481769085+00:00,-57.32870669800657,-57.32870669800657,0.0
2019-01-27 11:01:58.981805086+00:00,-59.7415713765302,-59.7415713765302,0.0
