time_utc,ViN_sav,ViN_mmsmp,dt_ms
2019-01-27 11:00:01.980732918+00:00,35.407247362850015,47.947363375459496,-1e-05
2019-01-27 11:00:06.480777979+00:00,43.65992970665481,44.837133928206065,-5e-06
2019-01-27 11:00:10.980815887+00:00,42.79776996368176,45.82258400136495,-4500.046065
2019-01-27 11:00:15.480861902+00:00,16.701064274881247,45.82258400136495,-5e-05
2019-01-27 11:00:19.980898857+00:00,6.709180523850826,49.11136540444994,-0.000215
2019-01-27 11:00:24.480944157+00:00,5.620321058514204,64.91811664161256,-4500.035811
2019-01-27 11:00:28.980979919+00:00,20.471547695612667,64.91811664161256,-4.9e-05
2019-01-27 11:00:33.481026888+00:00,17.363755549362544,51.493574176754834,-0.000184
2019-01-27 11:00:37.981062889+00:00,-10.516780476259513,43.88211484477495,-2.3e-05
2019-01-27 11:00:42.481109142+00:00,-14.848785044468812,45.48553467379223,-4500.03697
2019-01-27 11:00:46.981145859+00:00,-2.9860594443340034,45.48553467379223,-0.000253
2019-01-27 11:00:51.481191874+00:00,-13.357423536082853,30.55362800331328,-6.2e-05
2019-01-27 11:00:55.981227875+00:00,-41.17446744085437,35.25935738932489,-0.000157
2019-01-27 11:01:00.481274128+00:00,-35.75751322063855,24.292399051657014,-4500.035824
2019-01-27 11:01:04.981309891+00:00,-30.60698528367881,24.292399051657014,-6.1e-05
2019-01-27 11:01:09.481356144+00:00,-56.46698798653293,-28.044475444836817,-4500.036752
2019-01-27 11:01:13.981392860+00:00,-102.35403536568914,-28.044475444836817,-3.6e-05
2019-01-27 11:01:18.481437922+00:00,-122.1718509458051,-51.446308413298006,-3e-05
2019-01-27 11:01:22.981475830+00:00,-109.62399330305571,-25.409652480224988,-0.000266
2019-01-27 11:01:27.481521130+00:00,-117.59109863438621,-16.492474054700068,-4500.036886
2019-01-27 11:01:31.981557846+00:00,-99.04598715284092,-16.492474054700068,-0.00017
2019-01-27 11:01:36.481604099+00:00,-46.52621875933156,-25.135694579118802,-4500.035837
2019-01-27 11:01:40.981639862+00:00,-108.55296876466042,-25.135694579118802,-7.4e-05
2019-01-27 11:01:45.481687069+00:00,-111.32104110475161,-15.215952076033933,-4500.035811
2019-01-27 11:01:49.981722832+00:00,-85.22840404574926,-15.215952076033933,-4.8e-05
2019-01-27 11:01:54.481769085+00:00,-57.32870669800657,-10.5966176294625,-4500.035971
2019-01-27 11:01:58.981805086+00:00,-59.7415713765302,1.2472821672875816,-4500.045026
2019-01-27 11:02:03.481850147+00:00,-148.6189096424323,4.865566850839816,-4500.037853
2019-01-27 11:02:07.981887817+00:00,-152.06657632960827,4.865566850839816,-0.000183
2019-01-27 11:02:12.481935024+00:00,-147.1613540226669,1.0266494356240208,-8e-05
2019-01-27 11:02:16.981970787+00:00,-115.7539730986359,-50.00821011084037,-0.000157
2019-01-27 11:02:21.482016087+00:00,-89.93907698639914,-0.6372393664825226,-4500.036009
2019-01-27 11:02:25.982051849+00:00,-43.2044014019952,-0.6372393664825226,-0.000247
2019-01-27 11:02:30.482098103+00:00,-30.74139672164273,-17.05707060931146,-4500.037961
2019-01-27 11:02:34.982136011+00:00,-37.437417333554215,-17.05707060931146,-5.3e-05
2019-01-27 11:02:39.482180119+00:00,-20.912816354861665,-8.133308018647796,-4500.037865
2019-01-27 11:02:43.982218027+00:00,-24.931288175715473,13.317037078480782,-4500.046037
2019-01-27 11:02:48.482264042+00:00,-32.35670186234908,13.317037078480782,-2.2e-05
2019-01-27 11:02:52.982300997+00:00,-40.13566822447489,16.24748058898519,-4500.044987
2019-01-27 11:02:57.482346058+00:00,-58.87746524848975,12.032346381075973,-4500.037046
2019-01-27 11:03:01.982383013+00:00,-76.73959032473243,12.032346381075973,-9.1e-05
2019-01-27 11:03:06.482429028+00:00,-85.8849698457181,-17.754427389075826,-4500.035996
2019-01-27 11:03:10.982465029+00:00,-67.66697269929006,-24.197447616934724,-4500.046075
2019-01-27 11:03:15.482511044+00:00,-44.82322705847335,-24.197447616934724,-6e-05
2019-01-27 11:03:19.982547998+00:00,-15.623225234368267,5.421599300644669,-4500.045026
2019-01-27 11:03:24.482593060+00:00,0.17853576222820422,46.930614589265055,-4500.036828
2019-01-27 11:03:28.982630014+00:00,-2.3564894877716362,44.54830900773888,-4500.045954
2019-01-27 11:03:33.482676029+00:00,-2.065392280899891,10.427280494281561,-4500.036035
2019-01-27 11:03:37.982712030+00:00,-2.0990017181643,10.427280494281561,-3.4e-05
2019-01-27 11:03:42.482758999+00:00,-4.165615907660648,9.943342360406726,-4500.036009
2019-01-27 11:03:46.982795+00:00,-17.186979398332213,9.943342360406726,-8e-06
2019-01-27 11:03:51.482841015+00:00,-28.289546380515336,-0.00011370704728965144,-7.3e-05
2019-01-27 11:03:55.982877016+00:00,-24.650698472596364,16.40171805728215,-4500.045992
2019-01-27 11:04:00.482923031+00:00,-4.933384907099708,33.517025675965854,-4500.037865
2019-01-27 11:04:04.982961178+00:00,6.63852437030579,33.46887138662468,-4500.044774
2019-01-27 11:04:09.483006001+00:00,7.319003581032506,23.253302532146655,-4500.036047
2019-01-27 11:04:13.983042002+00:00,1.2513517767646647,23.253302532146655,-4.6e-05
2019-01-27 11:04:18.483088017+00:00,8.138180904012028,14.668699995659873,-4500.035951
2019-01-27 11:04:22.983123779+00:00,5.618357252365412,14.668699995659873,-0.000189
2019-01-27 11:04:27.483171940+00:00,-10.066040729155837,20.071336481142303,-0.000156
2019-01-27 11:04:31.983206987+00:00,-41.45307277621983,26.175121385009156,-4500.046005
2019-01-27 11:04:36.483253002+00:00,-40.387400976721,25.76732475869886,-4500.03711
2019-01-27 11:04:40.983289957+00:00,-32.497657454868715,25.76732475869886,-0.000155
2019-01-27 11:04:45.483335972+00:00,-33.40674637835208,14.141023014384453,-4500.03606
2019-01-27 11:04:49.983371973+00:00,-37.305245211973286,14.141023014384453,-5.9e-05
2019-01-27 11:04:54.483418941+00:00,-44.03370788535963,8.066319039699057,-4500.036035
2019-01-27 11:04:58.983454943+00:00,-39.80955061424307,8.066319039699057,-3.3e-05
2019-01-27 11:05:03.483500957+00:00,-34.7710735120975,5.047080278462962,-9.9e-05
2019-01-27 11:05:07.983536959+00:00,-24.804824165142676,12.05610133465895,-4500.046017
2019-01-27 11:05:12.483582973+00:00,-20.5911324205179,12.05610133465895,-3e-06
2019-01-27 11:05:16.983619928+00:00,-9.997800243254643,10.970563050069334,-0.000168
2019-01-27 11:05:21.483664989+00:00,-8.007032123338716,10.515292515525765,-4500.037027
2019-01-27 11:05:25.983701944+00:00,-8.747179549702057,10.515292515525765,-7.2e-05
2019-01-27 11:05:30.483748913+00:00,-5.471440469869915,33.82382314432424,-0.000207
2019-01-27 11:05:34.983783960+00:00,-13.593921485205218,39.87898434126455,-4500.046056
2019-01-27 11:05:39.483829975+00:00,-25.86263471575844,39.87898434126455,-4.1e-05
2019-01-27 11:05:43.983868122+00:00,-23.993199391561568,18.772093185596056,-4500.044838
2019-01-27 11:05:48.483912945+00:00,-8.398511723898183,18.772093185596056,-1.5e-05
2019-01-27 11:05:52.983949900+00:00,-19.282823525626327,19.051355725271552,-0.00018
2019-01-27 11:05:57.483995914+00:00,-32.99386967902938,-1.9911012534397097,-4500.036086
2019-01-27 11:06:01.984032154+00:00,-51.044575613696765,20.219754159520907,-4500.045926
2019-01-27 11:06:06.484077930+00:00,-35.94371688801607,20.219754159520907,-0.00015
2019-01-27 11:06:10.984114885+00:00,-42.95953044680892,19.059247988662253,-5.9e-05
2019-01-27 11:06:15.484159946+00:00,-69.47454021079064,-2.5758575668527657,-5.4e-05
2019-01-27 11:06:19.984197140+00:00,-68.67883273214369,-3.724322005763339,-4500.045804
2019-01-27 11:06:24.484242916+00:00,-82.64014569100945,-3.724322005763339,-2.8e-05
2019-01-27 11:06:28.984279156+00:00,-64.13524009937764,28.465254020386556,-4500.045964
2019-01-27 11:06:33.484324932+00:00,-88.59331476136931,28.465254020386556,-0.000188
2019-01-27 11:06:37.984362125+00:00,-89.06678336003655,62.71990079439413,-4500.045939
2019-01-27 11:06:42.484407902+00:00,-104.54594505385374,62.71990079439413,-0.000162
2019-01-27 11:06:46.984445095+00:00,-90.46756972498953,-2.475688547880783,-4500.045913
2019-01-27 11:06:51.484490871+00:00,-75.49871056645598,-2.475688547880783,-0.000137
2019-01-27 11:06:55.984527111+00:00,-128.4563714168225,99.4308734217244,-4500.045817
2019-01-27 11:07:00.484572887+00:00,-139.03878571934476,99.4308734217244,-4.1e-05
2019-01-27 11:07:04.984610081+00:00,-114.33246362933814,-19.65846550172662,-4500.046047
2019-01-27 11:07:09.484655857+00:00,-76.17725158569725,-19.65846550172662,-0.000271
2019-01-27 11:07:13.984693050+00:00,-56.307466609843274,-5.93799666461557,-4500.044998
2019-01-27 11:07:18.484737873+00:00,-79.5907353308877,-5.93799666461557,-0.000175
2019-01-27 11:07:22.984775066+00:00,-93.50474056998307,16.096771363150616,-4500.044902
2019-01-27 11:07:27.484819889+00:00,-98.0152209566954,16.096771363150616,-7.9e-05
2019-01-27 11:07:31.984856129+00:00,-81.74474024147605,-15.06264936249843,-4500.046783
2019-01-27 11:07:36.484902859+00:00,-50.43235288042966,-15.06264936249843,-5.3e-05
2019-01-27 11:07:40.984940052+00:00,-17.887103208865497,10.669294750166406,-4500.045036
2019-01-27 11:07:45.484984875+00:00,-21.580919335740695,10.669294750166406,-0.000213
2019-01-27 11:07:49.985022068+00:00,-38.45713168402591,-10.631012218782008,-4500.045964
2019-01-27 11:07:54.485067844+00:00,-34.992826771020475,-10.631012218782008,-0.000188
2019-01-27 11:07:58.985104084+00:00,-32.008244722432785,-7.994254844401984,-4500.046892
2019-01-27 11:08:03.485150814+00:00,-25.483168727757327,-7.994254844401984,-0.000162
2019-01-27 11:08:07.985187054+00:00,-36.812030077973255,-4.497116045264179,-1.8e-05
2019-01-27 11:08:12.485232830+00:00,-24.913523639757813,-1.2797072306570976,-6.6e-05
2019-01-27 11:08:16.985269070+00:00,-24.683842594143748,-9.52197407896088,-4500.046002
2019-01-27 11:08:21.485314846+00:00,-38.05371283431967,-9.52197407896088,-0.000226
2019-01-27 11:08:25.985352039+00:00,-44.15201545802296,-26.162898259841977,-4500.044953
2019-01-27 11:08:30.485396862+00:00,-58.97792610481659,-26.162898259841977,-0.00013
