time_utc,ViN_sav,ViN_mmsmp,dt_ms
2019-01-27 11:00:04.140590906+00:00,0.46891886516320014,54.57214576917512,-0.000198
2019-01-27 11:00:08.640627861+00:00,-3.280733878810034,49.61815671538833,-0.000107
2019-01-27 11:00:13.140674114+00:00,18.109995007494113,46.6831090232283,-4500.035774
2019-01-27 11:00:17.640709877+00:00,31.7598711421317,46.6831090232283,-1.1e-05
2019-01-27 11:00:22.140754938+00:00,43.83130815307601,53.75441858033824,-6e-06
2019-01-27 11:00:26.640791893+00:00,24.89817247597352,66.08276128573534,-0.000171
2019-01-27 11:00:31.140838146+00:00,21.162780614913935,51.75875172098374,-4500.035838
2019-01-27 11:00:35.640873909+00:00,31.98277453978146,51.75875172098374,-7.5e-05
2019-01-27 11:00:40.140920162+00:00,44.62476826552782,27.24211925407627,-4500.035742
2019-01-27 11:00:44.640955925+00:00,44.089904191517284,16.509820968581558,-4500.046059
2019-01-27 11:00:49.141001940+00:00,38.62163172628627,16.509820968581558,-4.4e-05
2019-01-27 11:00:53.641038895+00:00,75.19392149983278,16.247895987097966,-0.000209
2019-01-27 11:00:58.141084194+00:00,65.1077286202057,0.8938095195420054,-4500.037854
2019-01-27 11:01:02.641121864+00:00,57.48115491086796,0.8938095195420054,-0.000184
2019-01-27 11:01:07.141166925+00:00,91.25185700828965,-30.849939362457352,-0.000179
2019-01-27 11:01:11.641202927+00:00,107.6659457208739,-92.77008573686159,-1.7e-05
2019-01-27 11:01:16.141249180+00:00,108.07096232992544,-32.1932210394538,-4500.036708
2019-01-27 11:01:20.641285896+00:00,117.2704593145339,-40.59854779517878,-4500.046072
2019-01-27 11:01:25.141331911+00:00,137.47438138978384,-40.59854779517878,-5.7e-05
2019-01-27 11:01:29.641367912+00:00,85.49636118013196,-40.3928315049495,-0.000152
2019-01-27 11:01:34.141414165+00:00,59.28151942584611,-32.53157298545178,-4500.035819
2019-01-27 11:01:38.641449928+00:00,119.02230216654458,-32.53157298545178,-5.6e-05
2019-01-27 11:01:43.141496181+00:00,107.38172735645219,-34.04187374666548,-4500.036747
2019-01-27 11:01:47.641532898+00:00,90.06231159872738,-34.04187374666548,-3e-05
2019-01-27 11:01:52.141577959+00:00,91.41627576757391,-5.307402633806531,-2.5e-05
2019-01-27 11:01:56.641613960+00:00,95.51185012290011,-8.772697845235836,-0.00012
2019-01-27 11:02:01.141661167+00:00,156.70489631528582,-19.588892539065778,-4500.035857
2019-01-27 11:02:05.641696930+00:00,152.3958846410578,-19.588892539065778,-9.4e-05
2019-01-27 11:02:10.141741991+00:00,160.0816942385559,-29.272602396141696,-8.9e-05
2019-01-27 11:02:14.641778946+00:00,134.36661180955497,-16.99813069884291,-4500.046078
2019-01-27 11:02:19.141824961+00:00,105.25394376641034,-16.99813069884291,-6.3e-05
2019-01-27 11:02:23.641860962+00:00,65.20242228952114,-13.10045730148608,-0.000158
2019-01-27 11:02:28.141906977+00:00,56.36736674752637,-18.22313515173544,-4500.036063
2019-01-27 11:02:32.641942978+00:00,70.86368217619598,-18.22313515173544,-6.2e-05
2019-01-27 11:02:37.141988993+00:00,52.973097808216934,-8.86352171851629,-0.000127
2019-01-27 11:02:41.642025948+00:00,52.24475347233463,-0.05470221014246368,-3.6e-05
2019-01-27 11:02:46.142071009+00:00,55.795675635486525,-7.040580132138912,-3.1e-05
2019-01-27 11:02:50.642107964+00:00,79.51134077566083,13.202197408297906,-4500.044996
2019-01-27 11:02:55.142152786+00:00,83.24487685425434,13.202197408297906,-0.000174
2019-01-27 11:02:59.642190933+00:00,112.1178664503389,0.08062638088707634,-0.000171
2019-01-27 11:03:04.142235994+00:00,129.18294409493458,-45.330531810560366,-4500.036006
2019-01-27 11:03:08.642271996+00:00,120.77077705355187,-45.330531810560366,-4e-06
2019-01-27 11:03:13.142317772+00:00,83.19535496811048,-25.405651371017868,-0.000308
2019-01-27 11:03:17.642354012+00:00,53.53050992959508,8.470655090301376,-4500.045988
2019-01-27 11:03:22.142400026+00:00,27.24116488213807,26.06920135749007,-4500.037094
2019-01-27 11:03:26.642436981+00:00,34.645794022458176,26.06920135749007,-0.000139
2019-01-27 11:03:31.142464161+00:00,48.19518448248448,56.88483275413329,-4500.054879
2019-01-27 11:03:35.642518997+00:00,48.9705543906221,56.88483275413329,-4.3e-05
2019-01-27 11:03:40.142565012+00:00,41.94178134221323,42.657912111526045,-0.000108
2019-01-27 11:03:44.642601967+00:00,47.30982571187505,22.837437169543012,-1.7e-05
2019-01-27 11:03:49.142647028+00:00,66.22460601643925,15.129226844407961,-1.2e-05
2019-01-27 11:03:53.642683983+00:00,54.34873264578163,26.834307920824678,-4500.046001
2019-01-27 11:03:58.142729998+00:00,45.918099461664696,28.004532310341826,-4500.036082
2019-01-27 11:04:02.642765999+00:00,34.653365468239414,28.004532310341826,-8.1e-05
2019-01-27 11:04:07.142812014+00:00,27.988369985106182,46.56385065253303,-4500.035986
2019-01-27 11:04:11.642848015+00:00,26.60234564873462,48.53347635540354,-4500.045041
2019-01-27 11:04:16.142893076+00:00,20.513943458596188,36.46922752252598,-4500.037868
2019-01-27 11:04:20.642930984+00:00,7.4125884580323635,35.366302809980944,-4500.045016
2019-01-27 11:04:25.142975807+00:00,19.46906865711642,35.366302809980944,-0.000193
2019-01-27 11:04:29.643013+00:00,64.10270778567491,39.65757365249482,-0.00012
2019-01-27 11:04:34.143058062+00:00,62.432463477335205,38.06281268540445,-4500.036978
2019-01-27 11:04:38.643095016+00:00,70.09908700322653,38.06281268540445,-2.4e-05
2019-01-27 11:04:43.143141031+00:00,60.45564485741248,35.56562166536529,-8.9e-05
2019-01-27 11:04:47.643177032+00:00,70.41177710624196,16.574035118135864,-4500.046008
2019-01-27 11:04:52.143223047+00:00,76.35763652587026,12.704490542319235,-4500.036857
2019-01-27 11:04:56.643260002+00:00,77.59611911769815,-6.060761379692691,-4500.044958
2019-01-27 11:05:01.143304825+00:00,71.22333558240729,-6.060761379692691,-0.000135
2019-01-27 11:05:05.643342018+00:00,59.47393083780329,-7.429535669020615,-6.2e-05
2019-01-27 11:05:10.143386841+00:00,55.71576121788847,-11.861222656718818,-3.9e-05
2019-01-27 11:05:14.643424034+00:00,47.5757569033012,-26.306449871546803,-4500.046046
2019-01-27 11:05:19.143469810+00:00,45.466334111719846,-26.306449871546803,-0.00027
2019-01-27 11:05:23.643507004+00:00,36.099728274320725,-3.842614858281751,-4500.044996
2019-01-27 11:05:28.143551826+00:00,38.16307390484699,-3.842614858281751,-0.000174
2019-01-27 11:05:32.643588066+00:00,50.50397052100064,-9.040757671303371,-3e-05
2019-01-27 11:05:37.143634081+00:00,71.75405561804212,18.761948812090637,-4500.035935
2019-01-27 11:05:41.643670082+00:00,62.71068840060299,28.685029468545725,-4500.047038
2019-01-27 11:05:46.143716812+00:00,54.07961715483424,28.685029468545725,-0.000308
2019-01-27 11:05:50.643753052+00:00,70.60884360812048,-8.41859720161778,-4500.045988
2019-01-27 11:05:55.143799067+00:00,79.51615892862176,24.367923321050817,-4500.036837
2019-01-27 11:05:59.643836021+00:00,80.74195140197747,23.26433923046517,-4500.044939
2019-01-27 11:06:04.143880844+00:00,73.81410264262786,23.26433923046517,-0.000116
2019-01-27 11:06:08.643918037+00:00,79.96183248935692,-10.680313195598135,-4.3e-05
2019-01-27 11:06:13.143962860+00:00,93.13795077774255,-25.220830765615695,-2e-05
2019-01-27 11:06:17.644000053+00:00,100.04642159435704,-21.798685532023814,-4500.045003
2019-01-27 11:06:22.144044876+00:00,101.79446016290163,-21.798685532023814,-0.00018
2019-01-27 11:06:26.644082069+00:00,103.90774577540667,23.355797259217233,-4500.045931
2019-01-27 11:06:31.144127846+00:00,107.74684578608573,23.355797259217233,-0.000154
2019-01-27 11:06:35.644164085+00:00,127.26243987846013,36.25439768169774,-1.1e-05
2019-01-27 11:06:40.144209862+00:00,143.4422177497325,43.16824350031241,-5.8e-05
2019-01-27 11:06:44.644247055+00:00,124.11209991776482,-25.493622258362993,-4500.045041
2019-01-27 11:06:49.144291878+00:00,93.17511674128971,-25.493622258362993,-0.000218
2019-01-27 11:06:53.644329071+00:00,150.74650620788944,99.10313055037754,-4500.045969
2019-01-27 11:06:58.144374847+00:00,178.70007143690276,99.10313055037754,-0.000193
2019-01-27 11:07:02.644411087+00:00,132.62121182239886,-19.74718399355601,-4500.044849
2019-01-27 11:07:07.144455910+00:00,101.42286551693572,-19.74718399355601,-2.6e-05
2019-01-27 11:07:11.644493103+00:00,87.83736708525193,-33.507682569448676,-4500.045777
2019-01-27 11:07:16.144538879+00:00,112.46886237326795,-33.507682569448676,-1e-06
2019-01-27 11:07:20.644576073+00:00,115.5544097676428,-21.19724894123529,-4500.044983
2019-01-27 11:07:25.144620895+00:00,134.3790610181974,-21.19724894123529,-0.000161
2019-01-27 11:07:29.644658089+00:00,116.05960101871639,-7.920834567326251,-4500.044887
2019-01-27 11:07:34.144702911+00:00,103.4204513681186,-7.920834567326251,-6.5e-05
2019-01-27 11:07:38.644740105+00:00,68.720217581834,8.3205119842944,-4500.045815
2019-01-27 11:07:43.144785881+00:00,43.61975694373242,8.3205119842944,-3.9e-05
2019-01-27 11:07:47.644822121+00:00,69.28708155062581,-11.005348552290204,-4500.045975
2019-01-27 11:07:52.144867897+00:00,60.750177343076885,-11.005348552290204,-0.000199
