time_utc,ViN_sav,ViN_mmsmp,dt_ms
2019-01-27 11:00:01.993170023+00:00,-66.44998241918705,64.21458417681959,-4500.019097
2019-01-27 11:00:06.493188858+00:00,-70.26396297216174,64.21458417681959,-0.000262
2019-01-27 11:00:10.993205070+00:00,-62.510877107620594,57.103791517969256,-4500.020914
2019-01-27 11:00:15.493226051+00:00,-54.15161265668972,57.784212469330214,-4500.015037
2019-01-27 11:00:19.993240833+00:00,-51.99720548580279,57.784212469330214,-0.000255
2019-01-27 11:00:24.493261099+00:00,-36.13916416412748,77.27974800213525,-4500.015829
2019-01-27 11:00:28.993277073+00:00,-29.094700927201714,62.56514652506665,-4500.019055
2019-01-27 11:00:33.493296146+00:00,-19.434067047264485,46.02985401507276,-4500.015854
2019-01-27 11:00:37.993311882+00:00,-5.333995446860807,46.02985401507276,-0.000118
2019-01-27 11:00:42.493332863+00:00,-12.002310629970424,46.11674029194589,-0.000129
2019-01-27 11:00:46.993349075+00:00,-11.655860198208643,33.029847257015014,-4.5e-05
2019-01-27 11:00:51.493369102+00:00,7.190011826301948,12.805624515299607,-4500.014834
2019-01-27 11:00:55.993383884+00:00,22.041199445104358,12.805624515299607,-5.2e-05
2019-01-27 11:01:00.493403912+00:00,1.9372364382498728,14.594030392135775,-4500.017144
2019-01-27 11:01:04.993421078+00:00,-5.870169616559117,-20.66747216240205,-4500.018922
2019-01-27 11:01:09.493440151+00:00,37.17623040395229,-101.68139248737124,-4500.015977
2019-01-27 11:01:13.993455887+00:00,38.62953506818198,-101.68139248737124,-0.000241
2019-01-27 11:01:18.493475914+00:00,28.751294068266578,-90.1032613456551,-0.000182
2019-01-27 11:01:22.993492126+00:00,30.667267221102644,-55.65319673983022,-4500.01981
2019-01-27 11:01:27.493511915+00:00,67.05287890642506,-55.65319673983022,-2.1e-05
2019-01-27 11:01:31.993526936+00:00,-8.452985608536604,-44.59337622520347,-0.000104
2019-01-27 11:01:36.493547916+00:00,-48.80966897023435,-46.06751640885282,-0.000116
2019-01-27 11:01:40.993562937+00:00,23.097362580446838,-45.325444863196076,-4500.020167
2019-01-27 11:01:45.493582964+00:00,9.66144777872745,-45.325444863196076,-0.00014
2019-01-27 11:01:49.993598938+00:00,13.161371905264136,-32.75271212481512,-3.8e-05
2019-01-27 11:01:54.493618965+00:00,-0.2670248579709158,-22.08216918786259,-4500.016107
2019-01-27 11:01:58.993634939+00:00,37.16383840149272,-22.08216918786259,-0.000133
2019-01-27 11:02:03.493656158+00:00,83.12570335890842,-50.9415971558264,-4500.014754
2019-01-27 11:02:07.993670940+00:00,63.37316103040407,-52.09836586822553,-4500.019172
2019-01-27 11:02:12.493690014+00:00,53.80351937496236,-52.09836586822553,-9.8e-05
2019-01-27 11:02:16.993705988+00:00,1.127443653444729,-31.421468330258563,-4500.01894
2019-01-27 11:02:21.493725061+00:00,12.944589589121406,-12.560872507250508,-4500.017019
2019-01-27 11:02:25.993741989+00:00,-33.79656063483636,-12.560872507250508,-9.1e-05
2019-01-27 11:02:30.493762970+00:00,-38.20381452266383,-16.9113683189888,-0.000102
2019-01-27 11:02:34.993777990+00:00,-45.742123560982016,-14.180569533905528,-4500.01913
2019-01-27 11:02:39.493796825+00:00,-60.58516943831729,-14.180569533905528,-0.000295
2019-01-27 11:02:43.993813992+00:00,-55.49702132216711,-1.3347182942555749,-2.4e-05
2019-01-27 11:02:48.493834019+00:00,-35.8403605044098,14.283017308133198,-4500.016093
2019-01-27 11:02:52.993849993+00:00,-32.13552881238563,14.283017308133198,-0.000119
2019-01-27 11:02:57.493869781+00:00,-25.12348717025568,2.8467977052818436,-0.000299
2019-01-27 11:03:01.993885040+00:00,-19.739220751937157,-0.784200435970111,-4500.019856
2019-01-27 11:03:06.493905067+00:00,-4.858014606910269,-52.262069886414764,-4500.015957
2019-01-27 11:03:10.993921041+00:00,-22.201102883620567,-32.01167362089665,-4500.019951
2019-01-27 11:03:15.493940830+00:00,-30.68937774085169,-32.01167362089665,-0.000162
2019-01-27 11:03:19.993957043+00:00,-49.09594342549442,6.893470361932393,-7.7e-05
2019-01-27 11:03:24.493976116+00:00,-61.01205827993598,46.41738560382809,-4500.016844
2019-01-27 11:03:28.993992805+00:00,-18.3832622474401,46.41738560382809,-0.000155
2019-01-27 11:03:33.494013071+00:00,-30.711575517129916,17.641435797888324,-4500.015985
2019-01-27 11:03:37.994029045+00:00,-64.25392626019875,17.641435797888324,-1.1e-05
2019-01-27 11:03:42.494048119+00:00,-67.98197617752535,16.39479262526415,-4500.015753
2019-01-27 11:03:46.994063854+00:00,-42.593039962193565,16.39479262526415,-1.8e-05
2019-01-27 11:03:51.494083881+00:00,-42.508392350968585,6.474358639374714,-0.000215
2019-01-27 11:03:55.994100094+00:00,-39.58490742474051,25.02518321059937,-4500.019842
2019-01-27 11:04:00.494119883+00:00,-38.92604421801428,25.02518321059937,-5.3e-05
2019-01-27 11:04:04.994134903+00:00,-28.32348130444204,30.53372051702249,-0.000137
2019-01-27 11:04:09.494154930+00:00,-19.58562368893946,37.60197785791062,-7.8e-05
2019-01-27 11:04:13.994171143+00:00,-30.68806013220096,30.37947210779923,-4500.019961
2019-01-27 11:04:18.494190931+00:00,-57.035865017441964,30.37947210779923,-0.000173
2019-01-27 11:04:22.994206905+00:00,-58.37545324160135,28.74783969209264,-7.1e-05
2019-01-27 11:04:27.494227886+00:00,-36.074530626347496,25.561574125373266,-8.2e-05
2019-01-27 11:04:31.994242907+00:00,-23.479142826727344,26.749480748385192,-0.000165
2019-01-27 11:04:36.494263172+00:00,-31.11424383557759,8.978282070062008,-4500.01574
2019-01-27 11:04:40.994278908+00:00,-37.228960945461694,8.978282070062008,-4e-06
2019-01-27 11:04:45.494298935+00:00,-35.68784915550463,6.375122822494361,-4500.016073
2019-01-27 11:04:49.994315147+00:00,-26.133576980966712,4.657287574174462,-4500.019829
2019-01-27 11:04:54.494334936+00:00,-25.00966690066606,4.657287574174462,-4e-05
2019-01-27 11:04:58.994350910+00:00,-26.003996310705894,8.431540270677683,-0.000194
2019-01-27 11:05:03.494369984+00:00,-29.568242712045695,-1.51713529802994,-6.4e-05
2019-01-27 11:05:07.994386196+00:00,-30.74389322001007,7.631163972478026,-4500.020716
2019-01-27 11:05:12.494407177+00:00,-47.239313075659716,0.4622158564637577,-4500.014839
2019-01-27 11:05:16.994421959+00:00,-62.28153548348227,0.4622158564637577,-5.7e-05
2019-01-27 11:05:21.494441986+00:00,-64.60096483944552,33.31777990234946,-4500.016126
2019-01-27 11:05:25.994457960+00:00,-42.73138991275048,33.31777990234946,-0.000152
2019-01-27 11:05:30.494477987+00:00,-45.766756495598514,40.15641934367377,-9.3e-05
2019-01-27 11:05:34.994493008+00:00,-47.620324671181535,13.667620748575372,-4500.020912
2019-01-27 11:05:39.494513988+00:00,-34.0599468613428,12.21608124428184,-4500.015036
2019-01-27 11:05:43.994529009+00:00,-32.516365805623956,12.21608124428184,-1.5e-05
2019-01-27 11:05:48.494549036+00:00,-34.24311406953908,9.141058067900984,-4500.016084
2019-01-27 11:05:52.994565010+00:00,-31.216064014237922,9.141058067900984,-0.00011
2019-01-27 11:05:57.494584084+00:00,-38.0889153394432,-2.340612902542349,-4500.016876
2019-01-27 11:06:01.994600773+00:00,-24.884553606617867,-2.340612902542349,-0.000187
2019-01-27 11:06:06.494621038+00:00,-8.991566994081802,4.301946415128762,-4500.016018
2019-01-27 11:06:10.994637012+00:00,-25.56189424189627,4.301946415128762,-4.4e-05
2019-01-27 11:06:15.494656086+00:00,-15.742760644014858,-40.76413071135088,-4500.01681
2019-01-27 11:06:19.994673014+00:00,-18.012787027230424,-29.431602900605835,-4500.020106
2019-01-27 11:06:24.494692802+00:00,19.08008140268325,-29.431602900605835,-0.000318
2019-01-27 11:06:28.994709015+00:00,5.3850599858283115,4.4766164348388084,-4500.018921
2019-01-27 11:06:33.494728088+00:00,29.8062510716072,16.22842655794128,-4500.015976
2019-01-27 11:06:37.994744062+00:00,25.150213214733924,16.22842655794128,-2e-06
2019-01-27 11:06:42.494763851+00:00,50.96442226991485,22.832956053834586,-0.000181
2019-01-27 11:06:46.994780064+00:00,21.04368760164599,-17.55303348192892,-4500.019808
2019-01-27 11:06:51.494800091+00:00,5.49999506724766,37.75061557014258,-4500.015909
2019-01-27 11:06:55.994815826+00:00,87.63669372961994,37.75061557014258,-0.000174
2019-01-27 11:07:00.494835854+00:00,94.74562109358266,43.16878157034259,-0.000114
2019-01-27 11:07:04.994852066+00:00,47.36428555472108,-16.089538657631575,-3e-05
2019-01-27 11:07:09.494871140+00:00,-18.600478548884343,-33.3988529106128,-4500.016796
2019-01-27 11:07:13.994887829+00:00,-20.26892186555881,-33.3988529106128,-0.000107
2019-01-27 11:07:18.494906902+00:00,-7.626954915255565,-28.064625941125648,-4500.016106
2019-01-27 11:07:22.994923115+00:00,13.45737684338866,-17.328947153879835,-4500.019861
2019-01-27 11:07:27.494942904+00:00,24.35955268537274,-17.328947153879835,-7.2e-05
2019-01-27 11:07:31.994958878+00:00,6.241879932932372,-22.27134945011035,-0.000226
2019-01-27 11:07:36.494978905+00:00,-26.194013114014652,-24.286953049819537,-0.000167
2019-01-27 11:07:40.994994879+00:00,-38.345309232877504,-0.2461625875476488,-6.5e-05
2019-01-27 11:07:45.495015144+00:00,-29.166310723067124,-11.470100209427638,-4500.014872
2019-01-27 11:07:49.995029926+00:00,-33.48037984717759,-11.470100209427638,-9e-05
2019-01-27 11:07:54.495049953+00:00,-35.41051765058978,-13.303304790537778,-3.1e-05
2019-01-27 11:07:58.995065928+00:00,-46.276947480941104,-12.680114049779176,-0.000184
2019-01-27 11:08:03.495085955+00:00,-36.07618009302272,-8.927000683213095,-0.000125
2019-01-27 11:08:07.995101929+00:00,-23.641855365058916,-8.46229153094313,-2.3e-05
2019-01-27 11:08:12.495121956+00:00,-45.32577775596026,-1.0533443828669795,-4500.016092
2019-01-27 11:08:16.995138168+00:00,-48.52892596965996,-21.051567397304165,-4500.019848
2019-01-27 11:08:21.495157957+00:00,-35.384754222144196,-21.051567397304165,-5.9e-05
2019-01-27 11:08:25.995173931+00:00,-18.363759484332334,-38.96277604219212,-4500.019157
2019-01-27 11:08:30.495193005+00:00,-17.825995138052264,-38.96277604219212,-8.3e-05
2019-01-27 11:08:34.995209932+00:00,-6.344705286449189,-31.4592295010114,-5.2e-05
2019-01-27 11:08:39.495229959+00:00,1.0192783322333088,36.737912071476515,-4500.015097
2019-01-27 11:08:43.995244980+00:00,1.9942110634951202,36.737912071476515,-7.6e-05
2019-01-27 11:08:48.495265961+00:00,17.55318326533716,12.082221770374778,-8.7e-05
2019-01-27 11:08:52.995278835+00:00,19.292067596982633,-12.641955790635278,-0.000269
2019-01-27 11:08:57.495301008+00:00,27.434829974498342,-0.19647716953607092,-0.000112
2019-01-27 11:09:01.995316982+00:00,32.427142256676895,7.01810411654378,-1e-05
2019-01-27 11:09:06.495337009+00:00,15.452167071237618,26.142873609926276,-4500.015055
2019-01-27 11:09:10.995352030+00:00,35.66672329785227,26.142873609926276,-3.4e-05
2019-01-27 11:09:15.495373011+00:00,41.285164673104624,40.63757974642999,-4.5e-05
2019-01-27 11:09:19.995388985+00:00,40.80504253209837,18.865970668569474,-4500.019143
2019-01-27 11:09:24.495408058+00:00,29.441402872200204,18.865970668569474,-7e-05
2019-01-27 11:09:28.995424032+00:00,17.690058589192063,-67.05882353202318,-4500.019936
2019-01-27 11:09:33.495443821+00:00,-9.416691230299168,-67.05882353202318,-0.000147
2019-01-27 11:09:37.995460987+00:00,-2.4957000452747056,-30.381252715893417,-0.000133
2019-01-27 11:09:42.495480061+00:00,19.631401945044505,-7.030266922926345,-3e-06
2019-01-27 11:09:46.995495796+00:00,41.11311193725686,-3.9483059497398574,-0.00014
2019-01-27 11:09:51.495516062+00:00,13.444111591342782,-39.08800141097549,-4500.01597
2019-01-27 11:09:55.995532036+00:00,-9.009971766225876,4.2866506321797315,-4500.019964
2019-01-27 11:10:00.495552063+00:00,68.96842148366345,69.38496739891379,-4500.015041
2019-01-27 11:10:04.995566845+00:00,101.31437627141294,69.38496739891379,-0.000259
2019-01-27 11:10:09.495587826+00:00,15.116678037995037,8.202952619355683,-0.00027
2019-01-27 11:10:13.995603085+00:00,73.00719757328123,0.5200473756531303,-4500.019827
2019-01-27 11:10:18.495623112+00:00,72.67783781490192,7.120262064030326,-4500.015928
2019-01-27 11:10:22.995638847+00:00,132.08632005521648,7.120262064030326,-0.000193
2019-01-27 11:10:27.495658875+00:00,96.61510195862279,11.051422052358317,-0.000133
2019-01-27 11:10:31.995675087+00:00,48.36076095799386,-64.4654111945786,-4500.020017
2019-01-27 11:10:36.495695114+00:00,44.19163844500107,-68.12395940475845,-4500.015862
2019-01-27 11:10:40.995710850+00:00,19.832709143894903,-68.12395940475845,-0.000126
2019-01-27 11:10:45.495729923+00:00,-9.459542126595872,-91.77576669467132,-4500.016125
2019-01-27 11:10:49.995746136+00:00,-27.1287897932909,-54.607821145368256,-4500.020904
2019-01-27 11:10:54.495767117+00:00,-8.588904111572132,-18.793927750092816,-4500.015795
2019-01-27 11:10:58.995782852+00:00,-9.993321800185742,-18.793927750092816,-6e-05
2019-01-27 11:11:03.495802879+00:00,-28.976917419214097,-12.007622059199072,-1e-06
2019-01-27 11:11:07.995818138+00:00,-44.08542478974522,-18.936220914682142,-4500.019814
2019-01-27 11:11:12.495837927+00:00,-47.939443090853935,-18.936220914682142,-2.5e-05
2019-01-27 11:11:16.995853901+00:00,-67.26031633760516,-17.070485465267275,-0.000179
2019-01-27 11:11:21.495873928+00:00,-64.22541839759174,-14.035754085739296,-0.00012
2019-01-27 11:11:25.995889187+00:00,-70.71325445173767,1.0885469258131921,-4500.020701
2019-01-27 11:11:30.495910168+00:00,-46.79319526870989,14.725929181943991,-4500.015848
2019-01-27 11:11:34.995925903+00:00,-45.66825697030427,14.725929181943991,-0.000113
2019-01-27 11:11:39.495944977+00:00,-38.65727140506206,34.2269837641545,-4500.017135
2019-01-27 11:11:43.995962143+00:00,-12.54487922078609,22.871488585031123,-4500.018913
2019-01-27 11:11:48.495981216+00:00,8.835165589825676,48.35708985363558,-4500.016736
2019-01-27 11:11:52.995997906+00:00,-18.455080913948102,48.35708985363558,-4.6e-05
